ImageID,GroundTruth,Prediction,CER,WER
AHTD3A0488_Para2_6,جزيرة العرب,جزرة العرب,0.0909090909090909,0.5
AHTD3A0770_Para3_1,والطاقة النووية هي أحد هذه المصادر البديلة المهمة، وهنالك نوعان من,والطاقة النووية هي أحد المصادر البديلة المعمة ، وهنالك نوعان من,0.0909090909090909,0.2727272727272727
AHTD3A0684_Para3_5,في المحيط الهندي وجنوب شرق آسيا بالثايقون  .,في المحيط الهندي وجنوب شرق آسيا بالت يقون.,0.0909090909090909,0.3333333333333333
AHTD3A0159_Para2_3,عاش في شمال أفريقيا في القرن الخامس الهجري و كان مبعث دهشتي أن هذا,عاش في شمال أخريقياً في القرن الخامس الهجري وكان مبعث رحشئي أن هذا,0.0909090909090909,0.2857142857142857
AHTD3A0991_Para2_1,ومنذ ذلك الحين أصبح  تدبير الطلب مبدأ موجها للسياسة العمومية للماء ، فقد بذلت,ومنذ ذلك العين أصبح تديير الطلبه مبد أموجها للسياسة العمومية للماء، فقد بذلت,0.0909090909090909,0.5333333333333333
AHTD3A0926_Para2_2,كثيراً ما يصقل تفكير الطالب لمواجهته المستمرة لأمور تتطلب التفكير لحل المشكلة,كثيواً ما يصقلا تفكير الطالب مواجهته المستمدة لأرور تتطلي التفكير بحل المشكلة,0.0909090909090909,0.5833333333333334
AHTD3A0811_Para3_1,ويبلغ هذا  الأجر نصف ما يحصده الرجل وعائلته أو ثلثه ، حسب خصوبة الموسم و و في,ويبلغ هذا الأجر نصف ما يحصده الرجل وعائلته أوثلثه ؛ سبب خصوبة الموسم ووفي,0.0909090909090909,0.4444444444444444
AHTD3A0931_Para3_4,من   50 % من مستويات الصفوف غير الجامعية ، وما زال النظام التعليمي,ن 15% من مستويات الصفوف غير الجامعية، وما زال النظام التعليمي,0.0909090909090909,0.4666666666666667
AHTD3A0947_Para3_2,1 ـ اكتساب وتعديث التعليم # الأساسي ، والانفتاح على المستويات المختلفة للنظام,ا.اكتساب وتعديث التعليم # الأساي ، والأنفتاح على المستويات المفتلفة للنظام,0.0909090909090909,0.4615384615384615
AHTD3A1169_Para3_4,لاستنباطه واسـتـخراجه والتعرف عليه . من الخطأ أن نتصارع,لاستنباطه واستخراجه والتعرف عليه. من الخطأأن نتسارع,0.0909090909090909,0.6666666666666666
AHTD3A0541_Para3_4,تسميتها أو تصنيفها. أصل النحل: يُعتقد أن النحل انحدر من,نسميتها اوتصنيفها. أصل النحل: يعتقد ان النحل انحدر من,0.0909090909090909,0.5
AHTD3A0679_Para2_5,الأشعة فوق البنفسىجية في قدرتها .,الأشعة فوق البنعسجية في قدرتها.,0.0909090909090909,0.5
AHTD3A1106_Para3_3,الأدبية  إلا في إيطاليا  وبيزنطية . وكان ابن أسرة الفرسان يرسل في السابعة  من,الأديية إلا في إيطاليا وبيزنطية ، وكان ابي أسرة القرسان يرسل في السابعة من,0.0909090909090909,0.4117647058823529
AHTD3A0866_Para3_1,جريت الدراسة على ست أشجار عمرها 17 عاماً ، تم اختيارها عشوائياً من الصنفين غو لدن ديلشيس,جريد الدراسة على ست أشجار عمرها 1 عاماً، ثم اختيارها عشوأئياً من الصنفين غولدن ديليسيس,0.0909090909090909,0.5294117647058824
AHTD3A0831_Para2_3,السابق للولايات المتحدة ، بيل كلينتون . وأعلن كلينتون ، بعبقريته في ابتكار شعارات واسعة الانتشار ،,السابق للولايات لمتحدة، بيل تكينتون . وأعلن كلينتون ، بصبقريته في ابتلار شعارات واسعة الاششار،,0.0918367346938775,0.4117647058823529
AHTD3A0614_Para3_3,من المسافة التي تفصل بين الأرض والشمس عند المنطقتين (عند خط الاستواء تكون المسافة اقرب),من المسافة التي تفصل من الأرض والشمس عند المنطقين (عندخط الاستواء تكون المساقه اقري ),0.0919540229885057,0.4666666666666667
AHTD3A0985_Para3_2,بالقضاء على آفة الفقر # المستشرية. صحيح أن نسبة الفقر، التي كانت تتجاوز 50 %,بالقضاء على آخة الفقر # المستشرية . صحيح أن سبة الفقر، التي كانت تجاوز 1%,0.0921052631578947,0.4666666666666667
AHTD3A0411_Para3_3,كانت لا تزال ظاهرة قائمة، واستعملوا الحجارة الضخمة التي كانت مترامية على سطح,كانت لاتزاك خاهرة قائمة ، واستعملوا الججارة الضخمة التي كاتت مترامية على سطع,0.0921052631578947,0.5384615384615384
AHTD3A0815_Para2_1,و بعدأ ن تجف البيادر  أو الجرون تماما، تدرس بواسطة البهائم التي تبحر الألواح,وبعد أن تجف البيادر أو الجرون تماما، تدوس بواسطة البهائم التي تجر الألواح,0.0921052631578947,0.4
AHTD3A1006_Para2_3,"الصبي وقد تطيبنفسه وعليه ينبت شحمه ويكثر دمه الذي هو عله سرورهـ ومادة قوته ,",الصبي وقد تطيبنفسه وعليه ينبت شحمه ويكثر دمه الدي هو علىه مردره ومادة قوته,0.0921052631578947,0.2666666666666666
AHTD3A0649_Para2_2,العام من حافلات و قاطرات وطائرات وبواخر وسفن وشاحنات. كل هذا العدد الهائل من,العام من من فلات وقاطوات وطائرات وبواغر وسفن وشاعنات. كل هذا العدد الهائل من,0.0921052631578947,0.3571428571428571
AHTD3A0925_Para3_1,لحل المشكلة  لكونها غير مسبوقة بأبحاث سابقة والعكس صحيح بمعنى إذا كان المشرف,كل المشكلة لكونا غير مسموقة بأبحات سابقة والعكس صحيع بمعنى إذا كان المشرف,0.0921052631578947,0.4285714285714285
AHTD3A0913_Para3_2,مثل تحسين الصحه وتطويد المعرفه والمهارات ؛ 2. استخدام ابشريه لهذه القدرات في,مثل تحسين الصحه وتطوير المعدفه والمهارات ؛ 2. أستخدم البشربه لهذه القدات في,0.0921052631578947,0.3846153846153846
AHTD3A0438_Para3_3,،يحدث عندهم من خلاف، والرأي عندهم إن النار تخرج فتأكل الظالم وتنصف المظلوم #,# يحدث عندهم من خلافي ، والرأي عنهم إن النار تخرج فتأكل الظالم وتنصف المظلوم.,0.0921052631578947,0.5
AHTD3A1106_Para3_4,عمره ، بدل المدرسة  ، ليكون وصيفاً في بيت شريف آخر يتأدب فيه ويتعلم الطاعة .,عمره، بمول المدرسة، ليلون وصيعاً في بيت شريف آخر يتأدب فيه ويتعلم الطاعة .,0.0921052631578947,0.4705882352941176
AHTD3A0149_Para3_1,ن المخطط ، الأقاليم الرئيسية في العالم التي تستعمل التراب في البناء إذا يعيش,ن المخللط، الأقاليم الرئيسية في العالم التيي تستعمل التراب في البناء إذا يحيةم,0.0921052631578947,0.2857142857142857
AHTD3A0420_Para2_3,والأوضاع غير مساعده، والفوضى عامة في بلاد اليمن، ولم يكن للحكومه على القبائل,والاوضاع عو مساعده، والفوض عامة في بلاد اليمن ، ولم يئن للحكومه على القبائل,0.0921052631578947,0.4615384615384615
AHTD3A0770_Para3_3,النووي : ويحدث عند # اندماج نواتين لذرتين خفيفتين، مثل الهيدروجين,النووي : ويحدث عن ## اندماج نواتين لذريقين خفيفتين ، مثل الهيدر وجين,0.0923076923076923,0.6363636363636364
AHTD3A0709_Para3_2,القياسات الفضائية في مجلة حوارات في كيمياء وفيزياء الغلاف الجوي .,القياسان القصنائية في مجلة هوارات في كيمياء وفيزياء الغلاف الجوي.,0.0923076923076923,0.4545454545454545
AHTD3A0758_Para2_2,بشكل و فير و بخاصة في المناطق الأقل حظاً من ناحية التطور الحضاري.,بشكل وفير وغاصة في المناطق الأقل حظاً مف ناحية التطور الحضاري .,0.0923076923076923,0.5384615384615384
AHTD3A0853_Para3_1,يعالق  و معلط لح هيدروبونك على أنظمة الزراعة في عحاليل مغذية بدون,يصالق ومصلط لح هيددروبونك على أنظمة الزراعة في محاليل مغذية بدون,0.0923076923076923,0.4615384615384615
AHTD3A0640_Para3_3,التركيب الضوئي ، بينما تقوم الاحياء البحريه وخصوصاً الصدفيات منها,التركيب الصوئي، بينما تقدم الاحياء البحريه وحصوصاً الصدينات منها,0.0923076923076923,0.5
AHTD3A0557_Para2_2,وتسارعت الكوارث الناجمه عن الظروف المناخيه والبيئيه حول العالم، #,وسارعت الكوارث الناجمة عن الإظروف لمناخيه ولبيئيه حول العالم. #,0.0923076923076923,0.6
AHTD3A0593_Para3_1,عليها بشكل مائل دائماً . و تنخفض الأشعة الشمسية الساقطة على مناطق,عليها شكل مائك دائما . وتتخفض الأشعة الشمسية الساقطة على مناصق,0.0923076923076923,0.5
AHTD3A0885_Para2_2,التقارير لا يوفر معلومات كافية عن نوعية هذا الإدماج كما أن مشاركة,التقارير لايوفر معلومات كافية عن نوعية هذا الإدماج كما أرب مامتاركة,0.0923076923076923,0.3333333333333333
AHTD3A0237_Para2_2,التكنولوجيا خاصة المتعلقة بالأسلحة، و نادوا بظرورة التحكم في مسار,التكنولوجيا ماصة المنعاقة بالأسلحة، ونادوا بطوورة التحكم في مسار,0.0923076923076923,0.5
AHTD3A0776_Para2_2,الطاقة من الذرة بواسطة الإنشطار ، احتواء قضبان الوقود الستعملة فى,الطلاقة ون الذرة بواسطة الإنشطار، احتواء قضبان الوقود المستتعملة في,0.0923076923076923,0.5454545454545454
AHTD3A0283_Para2_1,"والنص الوحيد الذي وردت فيه لفظة ""العرب"" علماً على العرب جميعاً من","والثص الوحيد الذي وردت فيه لقظة ""العوب"" علماً على العرب جميقاً ه",0.0923076923076923,0.4166666666666667
AHTD3A0638_Para2_1,و نتيجة لكون هذا الغاز لا يشتعل ولا يساعد على الاشتعال يستعمل غاز,وتييجة لكون هذا الغاز لا يشتعل ولا يساعله على الاشتعال يستعمل عاز,0.0923076923076923,0.3076923076923077
AHTD3A0603_Para3_2,تساقط الأمطار على سطح الكرة الأرضية وخصوصاً في المناطق,لساقط الأخطار على سطح الكرة الأرضية وجصوصاً في المناطعة,0.0925925925925925,0.4444444444444444
AHTD3A0488_Para2_5,كل هذا وأمثاله أثر في وضع التعدين وفي صناعة المعادن في,كل هذاوأمثاله أثر في وفه التعدين وفي ضاعة المعادن في,0.0925925925925925,0.3636363636363636
AHTD3A0752_Para2_2,النووي في المفاعلات. والوقود الإحفوري عبارهـ عن مركبات,النووي في المضاعلات . والوقود الإحفوري عبارهـ عن المركبائ,0.0925925925925925,0.375
AHTD3A0789_Para2_4,بروح الريف، متداولة بشكل يومى . ويقرر آخرون ، أن تناول,بروح الريف، متداولة بشكل يومى. ويقرر إحرون، ان تناول,0.0925925925925925,0.4545454545454545
AHTD3A0700_Para3_4,الالاف عن منازلهم وكانت الخسائر المادية قد قدرت بحوالي,الالاف عن منازلهم وكانت الكمائو المسادية قد قدرت بحواني,0.0925925925925925,0.3333333333333333
AHTD3A0658_Para2_5,فتمد بذلك الأرض بعصر جليدي وقد تحدثنا عن هذا الموضوع>.,فتمو بذلك الأرض يعصر جليدي وقد تحدثناعن هذا الموضوع ،.,0.0925925925925925,0.6
AHTD3A0884_Para2_5,يليها في الترتيب المعرفة بطرق الامتخدام الآمن للمبيدات,يليها في الترييب المعرقة بطرف الاستخدام الآمن للمبددات,0.0925925925925925,0.625
AHTD3A1167_Para2_2,لقوتها ، لان مجتمع القوة دون العدل يصبح غابه ، والشاهد,لقونها، لان مجتمع القوة دويد العدل يصبح غابه ، والشاه,0.0925925925925925,0.3636363636363636
AHTD3A1137_Para2_4,التي يسرت  الأعمال التجاريه والمائيه كل هذا  كان سبباً,التي يسرى لأعمال التجاريه والمائيه كل هذا كان سبياً,0.0925925925925925,0.4545454545454545
AHTD3A1136_Para3_4,يختارون حكامهم ، ولم يكن هؤولاء يقســمون يمين الولاء .,يختارون حكامهم، ولم يكن هؤلاء يقسمون يعين الولاء .,0.0925925925925925,0.5
AHTD3A0851_Para3_4,العادية حيث تشتمل هذه الاوساط على بيئة المعلول الغذائي,العاديه حين تشقمل هذه الاوساط على بيئة المحلول الغذالي,0.0925925925925925,0.5555555555555556
AHTD3A0552_Para2_3,الشمس أشعتها المحرقة القاسية فتصيب أعماق نخاعه ، ويسطع,الشمس أشعتها المحرقة القاسية فتصيب اعماق نخاعه، وسعطم,0.0925925925925925,0.4444444444444444
AHTD3A0956_Para3_3,المدنية   والمدارس القروية بالاجمتماعات الدورية. -هناك,المدنية والمدارس القروية بالاحمتماعات الدورية - هناك,0.0925925925925925,0.75
AHTD3A0670_Para2_4,الشمسية الساقطة على الجليد ( البيرو ) ستقل مما يسبب في,الشمية الساقطة على الجليد (البيدو) ستقل مما سبب في,0.0925925925925925,0.4545454545454545
AHTD3A0764_Para3_3,تحركها أماما  الثاني : - هي طاقة الوضع لهذه الأمواج في,تحتركها أماما الثاني :- حي طاقة الوضع هذه الأمواج في,0.0925925925925925,0.5
AHTD3A0121_Para2_1,إلى الجنوب من حي هانقو يقع خليج بحر بوهاي وإلى # الشرق,إلى الجنوب من حي هانقو خليج بحز بوهاي وإلى # الشرق,0.0925925925925925,0.1666666666666666
AHTD3A0406_Para2_3,لرؤوس أصنام العرب، وفيه مفصل حياه أهل الجاهليه ومثلهم.,لرزوس أصناً العرب، وفيه حفصل حياه أهل الجاهليه وقلهم.,0.0925925925925925,0.4444444444444444
AHTD3A0500_Para2_5,معابدهم بصورها واستعمل سعفها الأخضر في استقبال الأعياد,معابدهم بصوىها وإستعمل سعفها الأخضر فيي إستقيال الأعياد,0.0925925925925925,0.5
AHTD3A0490_Para3_5,الغنى إن يعبر بكثرة ما عند الإنسان من إبل .,الغنى إن يعبر بكثرة ماعند الإنسان مي إيل.,0.0930232558139534,0.5
AHTD3A0328_Para2_2,كان بنحل شعر الرجل غيره، ويزيد في الأشعار. وقال أبو جعفر النحاس المتوفي سنة 328 للهجرة,كان ينحل شعر الرجل غيره . ويزيد في الأشعار. وقال أيوجعفر النحاس المتوفي سنة 195 للهجرة,0.0930232558139534,0.375
AHTD3A0554_Para2_6,ولعدٌل حتماً في حدود تعريفه للعقلية العربية,ولعدل حنما في حدود تعريفت للعقلية العربية,0.0930232558139534,0.4285714285714285
AHTD3A0536_Para2_1,اليىئة ليست ما يحيط بنا عن قرب فقط و إنما كل شئ تىضمنه الكرة الأرضية  ، وتعتير الغابات,اليئة ليست ما يحيط بناعن قرب فقط وإنما كل شئ تتضمنه الكرة الأرضية، وتعتير العاباً,0.0930232558139534,0.5263157894736842
AHTD3A1107_Para3_2,الرابطه العسكرية ، فقد كان  الرجل يقدم الخدمة العسكرية والولاء الشخصي ، أو يدين بهما ،,الرابط الصكرية، فقد كان الرجل يقدم الخدمة العتكرية والولاء الشخضي ، أو يدين بهما،,0.0930232558139534,0.4705882352941176
AHTD3A0869_Para3_1,أما بخصوص الإنتاج فقد تم # عن الثمار على الأشجاد المدروسة بعد انتهد السقوط الفــيولوجي,أما نخصوص الإنتاج فقدتم # عن الثمار على الأشجار المدروية بعد اتهاد السقوط الفيولوجي,0.0930232558139534,0.4666666666666667
AHTD3A0816_Para3_1,أما الطرن التجاري للكتب - مكتبات دبليوإتش  سميث ، ديلوتر و ووترستونز - فكان,أما الطرن التجاري للكتب - مكبات دبليوإنش سحيث، ديلوتر ودوترستونز - فكان,0.0933333333333333,0.4666666666666667
AHTD3A0476_Para3_1,يتألف ثلثا الأقسام الشرقية من أرض المملكة العربية السعودية، من طبقات رسوبية,يتألف ثلثا الأقام الشرقية من أرض المملكة العربية العودية مامن طيقات رسويية,0.0933333333333333,0.4166666666666667
AHTD3A0870_Para3_1,إن تحديد أبعاد قطر تاج الشجرة من خلال # تعقيب فروعها الطويلة والفدين خصوماً,إن تحديد أبعاد قظر ناج الشبجرة من خلال # تقضب فروعها الطويلة والغدين نصوماً,0.0933333333333333,0.4285714285714285
AHTD3A0560_Para3_4,التي أجروها قد رصدت لأول مرة في الطبقات العليا من الغلاف الجوي أيونات موجبة,التي لجروها قد حدت لأول مرة في الطبعات العليا من الغلاف الجوي أيودان موجية,0.0933333333333333,0.3571428571428571
AHTD3A1091_Para3_3,التصحيحية ، تتعرض الأراضى فى أفريقيا التى تتفاوت حدة تدهورها إلى أخطار تفوق,التصحيمية، تتصرص الأراضي في أفريقيا التي تتفاوت حدة تدهورها إلى أخطار تفوق,0.0933333333333333,0.4615384615384615
AHTD3A0451_Para3_5,المناطن ، وزادت فيها إمكانيات الحصب والزراعة عن البقاع التي وراء,المناطن وزادات فيها إمكاييات الحصبب والزراعة عن اليقاع التي وراء,0.09375,0.4545454545454545
AHTD3A1108_Para3_2,تحفظ  النظام في ميع  أنحاء المملكة ، وأوجدت  التجارة والصناعة في,تحفظ النظام في ميع أنحاء المملكة ، وأوجدت القارة والصناعية في,0.09375,0.3571428571428571
AHTD3A0449_Para2_2,"مارس حتى نهاية شهر ""أيار"" مايس، وتهب أغلب الأحيان هبوبا فجائياً،","مارس حتى نهابة شهر ""أيار"" مايي وتهب أغلب الأحيان هبوباً فحائيا،",0.09375,0.3636363636363636
AHTD3A0334_Para2_5,بالمعنى، إذا تعذرت روايته بالنص.,بالمعنى ، إذا تهذرت روايته بالذص.,0.09375,0.8
AHTD3A0749_Para3_3,مبعثر وتحتاج الى تقنية حديثة ( خلايا شمسية ) لتجميعها والاستفادة,مبعثر وتحتاج الى تقنية حدينة (خلاياتمسيية) لتجميعها والاستفادة,0.09375,0.4545454545454545
AHTD3A0883_Para2_4,بأهداف البحث . تناول القسح الأول بعض الصفات الشخصية و الاجتماعية,بأهداف اليحث :تناول القسح الأولل بعض الصفات الشخصية والاجتواعية,0.09375,0.5454545454545454
AHTD3A0867_Para2_1,من سطح التربة ( فوق نقطة التطعيم ) . وتح ذلك بواسطة المتر الطولي,من سطح التربة (فوق نقطة التطعم)، وتم ذلك بواسطة المتر الطولي,0.09375,0.4285714285714285
AHTD3A0424_Para3_1,"وكانت في جملة ما درسته هذه البعثه نظم الـ ي في مملكة ""قتبان"" . و","وكانت في جملة ما درستته هذه البعثه نظم الي في مملكة دقتبان"".و",0.09375,0.4
AHTD3A0952_Para3_2,لعمله . ويتمتع المعلمون بإجازة صيفية مدتها شهران علاوة على عطلتي,لعمه . ويقمتع المعلمون بإجازة صبيفية مدتهاشهر أن علاوة على عطلتي,0.09375,0.4545454545454545
AHTD3A0728_Para2_1,ادت الامطار الغزيرة التي ضربت موزنبيق مع بداية عام 2007 إلى وقوع,ادت الامطار الغزيرة التى طرببق موزنبيق مع براية عام 2000 إلى وقوع,0.09375,0.3333333333333333
AHTD3A0083_Para2_5,"الوقت ، وشرعت اتجول حول العالم """,الوقت، وشرعت اتجول حول العالم.,0.09375,0.5714285714285714
AHTD3A0843_Para3_2,لكيندل ، أول كتاب الكتروني يأسر خيال القراء المتخصطين - الناشرون,لكينذل، أول كتاب الكترويب يأسر خيال العراء المتخصطن - الناشرون,0.09375,0.4545454545454545
AHTD3A0559_Para2_1,و البحث في موفوع نفسيات الشعوب وأمول تفكيرها و ميزات عقلها ، بحث,والبعث في موضوع نفسيات الشعوب وأمول تفكيرها وميزات عقلها، بعث,0.09375,0.6153846153846154
AHTD3A0774_Para3_2,على التنقيب عن الفحم الحجرى. ولعل السبب فى ذلك يعود إلى صغد كمية,على التنقيب على الفحم الصجري. ولعل السبب في ذلك يعود إلى صغر كمية,0.09375,0.3076923076923077
AHTD3A0611_Para3_4,و الأزرق و الأخضر و الأصفر و الأحمر و تكون بمجموعها اللون المرئي,والأزرق والأخضر والأصفر والأحمر ولكون بمجموعها اللون المرئي,0.09375,0.7692307692307693
AHTD3A0763_Para2_4,هذا النوع من الطاقة في توليد الكهرباء لا يتعد ى 0.3% وهذه الطاقة,هذ النوع من الطاقة في توليد الكهرباء لا ييعدى 2.0%% وهذه الطاقة,0.09375,0.3076923076923077
AHTD3A0713_Para3_4,الجبليه المرتفعة و من أكثر الأشجار تمرضاً لمخاطر التغير المناخي.,الجيليه المرتققة ومن أكثر الأشجار تقرضاً لمخاطر التغير المنافي.,0.09375,0.6
AHTD3A0140_Para3_3,نفس الفترة الزمنية بدات عمارة التراب تأخذ طريقها . ففي عام 1943م,نفس الفترة الزمنيتة بدات عمارة التراب تأخذ طريقها. ففي عام 11190م,0.09375,0.3333333333333333
AHTD3A0970_Para2_5,اقتصادية ومالية ، ونقل العلوم و التكنولوجيا و # الإغناء  الثقافي,اقتصلديه ومالية ، ونقل العلوم والتكنولوجيا و## الإغناء الثطافي,0.09375,0.5833333333333334
AHTD3A1169_Para3_5,فيما بيننا # على المتاح والظاهر امامنا نتيجة اعتقادنا,فيما بيننا لاعلى المتاح والظاهراما منانتيجة اعتقادنا,0.0943396226415094,0.5555555555555556
AHTD3A0967_Para3_3,بالقيم الأسرية ، عن اقتناع أو لضروره سوسيو -اقتصادية.,بالقيم الأسرية ، عن اقتاع أو لضروره سوسو- اقتصاديةة.,0.0943396226415094,0.3333333333333333
AHTD3A0776_Para3_4,لهذه الفضلات سائق الحافلة التى تجعل الوقود المستهلك ،,لهذه الفضلات سائقة الحافلة الق تحعل الوقود المستهلك،,0.0943396226415094,0.5555555555555556
AHTD3A0889_Para2_3,9 أفراد ، إلا أنه يلاحظ قلة عدد أفراد الأسرة العاملين,# أفراد، إا أنه يلا حظ قلة عدد أفراد الأسرة الصاملين,0.0943396226415094,0.6363636363636364
AHTD3A1094_Para2_3,أرأيت إن لم يشبع أحدهم رغيفه أليس لا بد له من ان يعول,أرأيت إن لم يشبع أحدهم رغيف ألين لابددله من أن يعول,0.0943396226415094,0.4615384615384615
AHTD3A0417_Para3_3,"كتابة علمية  وقد زار آثار الأنباط وعاصمتهم ""البتراء"".","كتابة علمية. وخدزار آثار الأنباط وعاصتمتهم ""البتراء.",0.0943396226415094,0.6666666666666666
AHTD3A1140_Para3_2,اليونان والمسلمون يشيدون الكنائس ، والاديرة ، والقصور,اليويان والمسلمون يشيدون الكنائ، والاديرة، والتصور,0.0943396226415094,0.75
AHTD3A0448_Para2_5,كيلومتراً في الساعة من إثارة الطبقات الرملية الخفيفة.,حيلومتراً في الساعة من إئارة السطبفات الرملية الحفيفة.,0.0943396226415094,0.5
AHTD3A0764_Para3_5,اعلى تركيز لطاقة الأمواج بين خط عرض  40 إلى 60  درجة.,اعلى تركيز نطاقة الأمواج بين خط عرض 10 إلى 10 درجة.,0.0943396226415094,0.3846153846153846
AHTD3A0750_Para3_4,عليها الأشعة السينية : وهي عبارة عن أشعة غيرمرئية ذات,عليها الأستعة السينية: وهي عباة عن أشعة غير مرئية ذات,0.0943396226415094,0.6
AHTD3A0085_Para3_4,من حافظة نقوده ألفي ريال يمني، وهي تساوي عشرة دولارات,من حافظة بصودة ألفي يال يمني، وهي تساوي عشره دولارات,0.0943396226415094,0.3
AHTD3A0619_Para2_2,كل من بخار الماء و ثاني أوكسيد الكربون و النيتروجين  و ثاني أكسيد الكبريت.,كل من بخار الماء وثاني أوكسيد الكربون والنيتروجين وثانى اوكسيد الكبريت.,0.0945945945945946,0.5333333333333333
AHTD3A1136_Para3_3,القرى المحاكم الإقطاعية ماكان لها من سلطان على الفلاحين ، وأخذ  سكان القرى,القرى المحالم الإقطاعية ما كان لها من سلطان على القلاحين، وأخد سكان الفرى,0.0945945945945946,0.5714285714285714
AHTD3A0867_Para2_2,والزوايا الخشية على مبدأ الثوبلر . كما تم قياس ارتفاع الشجرة ابتداء من سطح,والزوايا الخشية على هبد الشوبعر- كماتم قياس ارتفاع الشجرة ابتداء من سطح,0.0945945945945946,0.3571428571428571
AHTD3A0741_Para2_1,بازدياد التقدم الصناعي للمجتمعات تزداد الحاجة للطاقة بصورة تثير المخاوف .،,بإزدياد الققدم الصفاعي للمجتمعات تزداد الحاجة للطاقة بصورة ثثير المخاوو،,0.0945945945945946,0.5454545454545454
AHTD3A1139_Para2_1,و أضافت الثوره الاقتصادية التى قامت فى القرن الثانى عشر طبقه جديده إلى هذه,وأخافت الثوره الاقتصادية الي قامت في القرن الثاني عشر طببقه جديده إلى هذه,0.0945945945945946,0.4285714285714285
AHTD3A1066_Para3_3,ألا يأكل بقلاً وإن مات هزلاً. وكان يتغذى اللبن ويصيب من الشراب. فأضمره ذلك,ألاياكل بقلاً وإن مات هزلاً . وكان يتغذي اللبين ويصيب من الشران . فأضمره ذلك,0.0945945945945946,0.5714285714285714
AHTD3A0472_Para2_1,ويمتد اقليم ظفار من سيحوت إلى حدود عمان، وهو هضبة يبلغ ارتفاعها ثلاثة آلاف,ويمتد اقليم ظفار من سيحوت إلى حدود عمان، وهو هضية ببلغ ارتفاعها ثلاته الاقا,0.0945945945945946,0.2857142857142857
AHTD3A0852_Para3_2,بدون تربة باستخدام البيئات الصلبة مثل الرمل حيث تم إنتاج بعض المحاصيل بعذه,بدون تدية باستخرام البيئات الصلية مثل الدمل حيث تم إنتاج بعض المحاميل بهذه,0.0945945945945946,0.4615384615384615
AHTD3A1154_Para3_3,رموزاً لها من الحجر والخشب – لم تؤد # بها ايى الرقي بتلك الجمتمعات على حين,رحوزاً لها من الججر والخشب - لم تؤد #بها إلي الرقي بتلك الجمتمعات على حين,0.0945945945945946,0.375
AHTD3A0810_Para2_1,و في البدء يحرث الفلاح خطوطا متباعدة قليلا ( بين كل كل خط والذي يليه مقدار,وفي البدء عرث الفلاح خطوطا متباعدة قليلا (بين كل خط والذي يليه مقدار,0.0945945945945946,0.375
AHTD3A1064_Para2_3,شراء الماء وإلى كراء من يوقد تحته وإلى التفرغ له. فإن وليت ذلك الخادم اسود,شراء الحاء وإلى كراء من نوقد تحته وإلى التفرع له. فإن وليت دلك الحاوم أسود,0.0945945945945946,0.4
AHTD3A0908_Para2_4,وشجعت المؤ سسات الخاصة ودور النشر والطباعة والانتاج #  الوطنية على التنافس,وشجعت المؤسيات الخاصة ودور النشر والطباعية والانتاج # الوطية على الناف,0.0945945945945946,0.4615384615384615
AHTD3A1144_Para3_3,والنحت البارز ، والزجــاج # الملون ، و إلى أى حد أثرت هذه في زخارف الكتب .,والنحت البارز، والزجاج # الملان ، وإلى أي حد أثرت هذه في زخارف الكتب.,0.0945945945945946,0.5294117647058824
AHTD3A0795_Para2_3,الجامعات ، وسائل الإعلام ، الأندية و غيرها .. و لعل الأدب الشعبي كان أهمها,الجامعات ، وسائل الإعلام، الأيدية وغيرها .. لعل الأدب الشعبي كان أهعما,0.0945945945945946,0.4666666666666667
AHTD3A0835_Para2_1,(ولولا تزال المغضلة لوى جمهور قراء جائزة البووكر).وبدأت جوائز الكتاب وأهمها أورانج ، # و يتبريد,"(ولولا تزال المفضلة لوى جمعور قراء جائزة البووكو). وبوأت جوائز الكتب وأهمها اورانج ، #"" ويتبريد",0.0947368421052631,0.5625
AHTD3A0721_Para3_5,ثنائى أوكسيد الكربون.,تنائى أوكيد الكربون.,0.0952380952380952,0.6666666666666666
AHTD3A0547_Para2_3,حدود دوله معينه .ومن الأمثله الأخرى لحرائق  الغابات تلك الحرائق,حدود دولد معين. ومن الأمثله الأخرى الحرائق الغابات قلك الحرائق,0.0952380952380952,0.5454545454545454
AHTD3A0603_Para2_1,تلعب المسطحات المائية دوراً مهما ومؤثراً في مناخ الأرض وهي تغطي,تكعب المسطحات المائية دوراً مها ومؤثراً في ضاخ الأرض وهي تغظى,0.0952380952380952,0.3636363636363636
AHTD3A1145_Para3_4,كل شهر منها من  عمل وبهجة ، وتبين تقوش غير هذه وتلك مختلف أعمال,كل شهر منها ون عمل وبهجة، وتبين نقوش عمير هذه وتلك مختلف أعمال,0.0952380952380952,0.4
AHTD3A0330_Para2_5,والسياحات وغير ذلك، فورد في ثناياها أخبار قيّمة عن هذه الجاهلية,والسياحلة وغير ذلك. فوردفي تناياها أخبار قيمة عن هذه الجاهلية,0.0952380952380952,0.5454545454545454
AHTD3A0240_Para3_3,الاعتراف باختراع ما و تحول لصاحبها شخصا كان أم مؤسسة حق الملكية,الإعتراف باخترام ما وتحول لصاحبها نخها كان أم مؤنسسة حق الملكية,0.0952380952380952,0.5
AHTD3A0131_Para2_5,السلطة والمال والجاه.,البلطة وامال والجاه.,0.0952380952380952,0.6666666666666666
