ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
train_015086,Valid but hard,,0.3488372093023256,... عن الشط رعد وبرق وباقي من مياه حراي ...,عبده عن الشط .عد . وساقي من مياه حراى,../data/muharaf_prepared_resized/train/train_015086.png,2025-11-28T09:40:21,Sana
train_019655,Valid but hard,,0.3484848484848485,"قال كسرى لوفد من امراء العرب : ""ما بالكم تتفرقون امارات صغيرة، ولا",قال ل رون عمن العار العر : ما بلكم مترون ار صرية، ولا,../data/muharaf_prepared_resized/train/train_019655.png,2025-11-28T09:40:24,Sana
train_001472,Script mismatch (non-Arabic),,0.3478260869565217,"N. A. MOKARZEL, Editor.","N. MOZEL, Eitor",../data/muharaf_prepared_resized/train/train_001472.png,2025-11-28T09:40:27,Sana
train_018682,Valid but hard,,0.3478260869565217,ارجوكم اذا قدرتم تسَفروا ولدنا مرعي الى عندنا سَرًا عن والدته باسَرع ما يمكن من كون لازم لنا,واكم دم دم تسروا ولا نرمي الى عنا سرا عن ولده باسع ا يمن من لزا لنا,../data/muharaf_prepared_resized/train/train_018682.png,2025-11-28T09:40:31,Sana
train_000248,Valid but hard,,0.3478260869565217,جاج المحترمين فى ٢٧ منه,جاع المحت رقن في ٢٧ ك,../data/muharaf_prepared_resized/train/train_000248.png,2025-11-28T09:40:46,Sana
train_019396,Valid but hard,,0.3478260869565217,كلمة الاستاذ السَودا في,كلم الاسيق السواء مي,../data/muharaf_prepared_resized/train/train_019396.png,2025-11-28T09:40:51,Sana
train_015208,Valid but hard,,0.3478260869565217,وكيل قنصل الميركان (القنصل أنطون يني) الذي ...,ويكيل قضصل الايران الخا انطون بني) الي,../data/muharaf_prepared_resized/train/train_015208.png,2025-11-28T09:40:53,Sana
train_002734,Script mismatch (non-Arabic),,0.3478260869565217,Prof. Ign. Kratchkovsky,Po Kratchkovsky,../data/muharaf_prepared_resized/train/train_002734.png,2025-11-28T09:40:56,Sana
train_002384,Valid but hard,,0.3478260869565217,ملحق خير انشاالله تعالى,ملحق خيرانشا الله,../data/muharaf_prepared_resized/train/train_002384.png,2025-11-28T09:41:07,Sana
train_016241,Valid but hard,,0.3478260869565217,لدى المذاكره ثبت باقرار المدعى عليه المذكور ان القطعة المرقومة متروكة عن الخورى يوسَف شعيا الذى توفى عمن ذكر من الورثة وحيث كان دعوى المدعى عليه وقوع القسَمة بين,لدى الذك امذر ار الى الديه المذكوان القطعة المقومة مدوكة عن الخرى يوسَف شعب الذى تفنى عن كمن المرة وا ن ا الى الى الموعة المسة سَين,../data/muharaf_prepared_resized/train/train_016241.png,2025-11-28T09:41:11,Sana
train_020510,Valid but hard,,0.3478260869565217,نحو عشرون ورقة عوري بسبب لصقهم على بعضهم البعض,نحو عشرون ولعوري بسبب ملسفهم في بعري بقض,../data/muharaf_prepared_resized/train/train_020510.png,2025-11-28T09:41:18,Sana
train_010997,Valid but hard,,0.3472222222222222,ذلك الحارة لا تكونو عملتم راي مناسب جدًا واكيم برهان على ذلك لو قصدتم ان,وكر الحار لاتكونو عملتم غ بل تونو عملتم راي فاسب جدًا واليكم برهان على ذالك لو قصدتم ان,../data/muharaf_prepared_resized/train/train_010997.png,2025-11-28T09:41:19,Sana
train_020856,Valid but hard,,0.3461538461538461,اخي العزيز جورج دمت سالمًا,ي العزي جوع ومت سانا,../data/muharaf_prepared_resized/train/train_020856.png,2025-11-28T09:41:25,Sana
train_003822,Valid but hard,,0.3461538461538461,ويحن عابالي  الجزل والكبار,ورحني عماباك الجزل موالكران,../data/muharaf_prepared_resized/train/train_003822.png,2025-11-28T09:41:27,Sana
train_016078,Valid but hard,,0.3443708609271523,قبل صدور الحكم بمدة اربعة اشهر هذا يخالف حكم المحكمة ويوكد عدمه وتبلغ هذا القرار للفريقين وصار الدخول  باسَاسَ الدعوى ولدى الكشف على قيودات المحكمة وجد,قبل الحلم الحركم برة الرة راها اخضلكم الحكة ود عم وبلغ هذا القرار للفريقين وصار الخولى بسَاد الدى ولى سَى عى الل المحة ود,../data/muharaf_prepared_resized/train/train_016078.png,2025-11-28T09:41:28,Sana
train_006787,Valid but hard,,0.3442622950819672,مسَكين عن بتخايلو محتار                    واكتر ما كان مجروح,مسَين عن بتخايلو محتار                                       اما مجوح,../data/muharaf_prepared_resized/train/train_006787.png,2025-11-28T09:41:29,Sana
train_016350,Valid but hard,,0.3441558441558441,وجريسَ شاهين عنتر وديب الزلوعا واسَعد مخايل القارح ومخايل موسَى القارح وبولس سَمعان بولس وسَليم انطانيوس كرم وخليل انطانيوس فرنجيه من اهدن ولا بينة لموكلى,شي ن وور بالبو اسعد مليل القار وخاي موس القارح ويوسَ سَمعان بوسَ وسَليم انطانوسَ رم وخل انانيس ريه من اند وان بنل كلى,../data/muharaf_prepared_resized/train/train_016350.png,2025-11-28T09:41:30,Sana
train_016326,Valid but hard,,0.3439490445859872,لدى المذاكرة وتدقيق النظر باعلام المحكمة الغيابي وجد واقعاً بغير محله من جهة الحكم باجرة الاوضه المرقومة على المعترض المرقوم الاوضه المتنازع فيها بدعواه انها,لدى المذكر المتر اتا الام المكمة الكاي وج واقاً ي محله من جهة الحكم باجرة الاراة المروع علعى المقر المرا اما الا الا الا ا ها,../data/muharaf_prepared_resized/train/train_016326.png,2025-11-28T09:41:31,Sana
train_011642,Valid but hard,,0.34375,البابور ثلاثة وثلاثون عربية عرفتكم امسَ سَلمولي على الجميع ودمتم,الجاير ثاثة وثلهون عربيه كما فرفكم المشَ سَلموا علي المجيم ومتم,../data/muharaf_prepared_resized/train/train_011642.png,2025-11-28T09:41:33,Sana
train_005844,Valid but hard,,0.34375,واقبلوا كرمًا مولاي تهنئتي الخلوصية وولآءي الصادق وتكرموا ببشائر,واقلا كرا ولا نرنَني اخوية ولادي العاو وتكروا بشائف,../data/muharaf_prepared_resized/train/train_005844.png,2025-11-28T09:41:34,Sana
train_001148,Valid but hard,,0.3432835820895522,واننا لنعلم ما لهؤلاء الحكام المحليين، مرابين كانوا او مستشارين، من,وانا لهم الالاحكا المحلبين. مرافنين كنوا الما شاري، من,../data/muharaf_prepared_resized/train/train_001148.png,2025-11-28T09:41:36,Sana
train_015986,Valid but hard,,0.3428571428571428,بتاريخه قد باع داود واسَعد ودوميط وتوفيق وديبه اولاد يوسَف دوميط الخورى من يعقوب انطون العلم كلهم من قرية,بتاخ  واد اد وسَد وي وقيق دبيه ولا يوسَف وميط الخورى من تقو النطون للم لكم  ية,../data/muharaf_prepared_resized/train/train_015986.png,2025-11-28T09:41:37,Sana
train_014755,Valid but hard,,0.3428571428571428,الهدف، اذ يحق ذلك فقط للمسجّلين لدى,الهدف، ذ يحقَ ذل نا للمجين فيت,../data/muharaf_prepared_resized/train/train_014755.png,2025-11-28T09:41:41,Sana
train_016220,Valid but hard,,0.3426573426573426,المسَطرين يتضمنان تعهدهما بدفع المبلغ وفايدته كافلين بعضهم بعضاً مؤرخ احدهما فى ٨ ك٢ / ٨٦ مؤجل لمرور سَبعة اشهر والاخر بتاريخ ٢ ادار /٨٦ مسَتحق,المسَطرين يقمان تعهدها بدفع المبع وفايد كافلين بعضهم بعضا مؤرخ احدهما ى ١ ٢ ال رو وسَية وشرة الاري الاري   حتتة,../data/muharaf_prepared_resized/train/train_016220.png,2025-11-28T09:41:42,Sana
train_005742,Valid but hard,,0.3425925925925926,ان نجد خوريا مثل هذا الريس متجرد وضحى ذاته يتعاطى مهام كثيره ولا يأخذ الا قيمة قليلة مع ان اللاتنن لا يتعاطى,النير مخري ل هذا الشري م متجر وضالى ذانه يتعاض مهم كثيره ولا ياخذ الاقيمة قلة با الان  اس,../data/muharaf_prepared_resized/train/train_005742.png,2025-11-28T09:41:43,Sana
train_015047,Valid but hard,,0.3421052631578947,المطر لكنه بارد وشديد وقع معنا هذا ...,لكن بار وشدلد وتع معنا هذا الا,../data/muharaf_prepared_resized/train/train_015047.png,2025-11-28T09:41:45,Sana
train_009129,Valid but hard,,0.3416666666666667,الذي اعرض لسيادتكم ولدكم اسَعد سَمعان وبحسَب امر سيادتكم حضر ولدكم المذكور وحجته تحرير سَيادتكم الى عند سَعادتلو قايمقام,الين ر سدكم المكم السَم عمان وبمسَه الر سيادتكم حضر ولدكم المذكور وصحت تحري سيادكم لى س سَ قلا,../data/muharaf_prepared_resized/train/train_009129.png,2025-11-28T09:41:46,Sana
train_002791,Valid but hard,,0.3411764705882353,ووزرائه ومنهم من هؤلاء الوزراء الشاعر بشاره الخورى فاخذ الجدال بيننا يحتد والبحر ساكن,وراه م  ال ا الر البشاره الخورى فاخذ الجدال بنيا يميد والبحريسن,../data/muharaf_prepared_resized/train/train_002791.png,2025-11-28T09:42:03,Sana
train_006336,Valid but hard,,0.3409090909090909,الطويل وتحملهم العناء وعلينا ان نوفر لهم اقل,احمهم العت، وعلين ان توفر بهم اقل,../data/muharaf_prepared_resized/train/train_006336.png,2025-11-28T09:42:05,Sana
train_019608,Valid but hard,,0.3404255319148936,المقبل الى جنب ممثلي ٥٤ دولة من اكبر دول الارض،,المقبل الى هئب مل ٥ ول عن الكر ول لصاض,../data/muharaf_prepared_resized/train/train_019608.png,2025-11-28T09:42:13,Sana
train_007243,Valid but hard,,0.3404255319148936,يلمنا لولا تفشلقنا                                                     واقف حرسَ ما بين خل وخل,ي ل                                                     ح ي خل,../data/muharaf_prepared_resized/train/train_007243.png,2025-11-28T09:42:18,Sana
train_016395,Valid but hard,,0.34,بتاريخه اقر معترفاً بان كامل الدين المنسوب لي على ذمة امين عبود نعمه فياض من كفرعقا بموجب حكمية صارت,بتراريخه قر قنا بان اكامل والدين النسوب لي على ذمه امية عبود فمه فيض من توف بجوب تريتة الحكية حاوتة,../data/muharaf_prepared_resized/train/train_016395.png,2025-11-28T09:42:19,Sana
train_014951,Valid but hard,,0.34,علا احسن حال فقط نريد يكون بينكم مليح ... يلافقينا,لا احمسن حال قط نود يكون كينكم ملجح بنا بكون بلاقينا,../data/muharaf_prepared_resized/train/train_014951.png,2025-11-28T09:42:20,Sana
train_001478,Valid but hard,,0.34,اجد الشر كل الشكر بأمثال المستكبرين على غير شيء لانهم لا يفهمون ان المشاريع لا تقول بدون جهاد وخصومة,بد الشرلر الشرير ابمال المستكرين على غرشي لانهم ايتعمن ان المشاري اقدوم بمده و صوية,../data/muharaf_prepared_resized/train/train_001478.png,2025-11-28T09:42:22,Sana
train_015166,Valid but hard,,0.34,نجيب سرسق في بيروت وجنابهم الى التلغراف نحو ساعة ٣,سرتقا في بيروت ورجنابم على التلر ا وح ساع ١,../data/muharaf_prepared_resized/train/train_015166.png,2025-11-28T09:42:23,Sana
train_016009,Valid but hard,,0.3395061728395062,قابلاً الاعتراض والاسَتئناف بلزوم رفع يد المدعى عليهما عن القطعة المحررة وتسَليمها للمدعى وتقديمهما له خمسَة ريالات مجيدية بدل مصارفات الدعوى واجرة الوكيل المسَخر,قا الا واسَان ان ر ردع لعى عيه ن القطعة المحرة وتسليمها للمدعى وتقريما له خحسَة ريلا مجيبدة ل صات الدوى ارجة الية المسَخ,../data/muharaf_prepared_resized/train/train_016009.png,2025-11-28T09:42:24,Sana
train_016349,Valid but hard,,0.3389830508474576,ليعطى لكل فريق نسَخة تحريراً فى ٢١ ربيع اول ٣٠٥ و ٢٤ ت٢ ٣٠٣,بعطل لكرير سَة تحرياً فى ٢ بع و ٣٥ و ت٢٣٠٣,../data/muharaf_prepared_resized/train/train_016349.png,2025-11-28T09:42:34,Sana
train_006915,Valid but hard,,0.3389830508474576,قصيدة غزلية عنوانها  .  .  .  يا اللي الحياة اكليل عا راسَك,قصيدة غنزلية عنوانها            ي لي ل ال اسَك,../data/muharaf_prepared_resized/train/train_006915.png,2025-11-28T09:42:36,Sana
train_007158,Valid but hard,,0.3389830508474576,قصيدة غزلية عنوانها   .   .   .   لو كون بيفجر الحياة نسَمي,قصيدة غزلية عنوانها                     ل مَمي,../data/muharaf_prepared_resized/train/train_007158.png,2025-11-28T09:42:37,Sana
train_005720,Valid but hard,,0.3385826771653543,ثالثاً تقول ان الريس تشكى من الرهبان لدى غبطه لكن هذا لما عرف لما عرف كيفيه طرد الاخ برنردوس يتعين ان اصل كلشي هو الخوري جبرايل,قبلاً ا ا ى ن كمن اده عى بل كن هذا لما عرف ما عرف كيفه طرد الاخ برنوي يتين ن صل كش جو الخوري بجرل,../data/muharaf_prepared_resized/train/train_005720.png,2025-11-28T09:42:42,Sana
train_014979,Valid but hard,,0.3381294964028777,باننا وقفنالك الى أخيه علي نقي واخذنا منه لها موصولًا. يلزم في بيروت تحولون لنا مبلغ كافي حتى يبقى عندنا لدفع المعاشات مع اهل الأشخاص ودمتم,نا ا له الى ليى ليه في وان مني يها صل. بلزم ن يروت تحرلوت لنا مبلغ وافي حت يصى عدنا لدع الماشات الى ال الاشخر ومتم,../data/muharaf_prepared_resized/train/train_014979.png,2025-11-28T09:42:43,Sana
train_016294,Valid but hard,,0.3381294964028777,الحكم المحرر ان المعلم بشاره ادعى بالوجه الغيابي بالوكالة عن القسَ هرون المذكور بان موكله اسَتاجر من يوسَف يعقوب عيسَى فياض الملاك العثمانى,الحكم الم ن ان ه بعده الب الاي ولكاة عن القسَ هرون المذكور بان موكله اسَاج من سَف بعبوس سيى في الاكم الماثعان,../data/muharaf_prepared_resized/train/train_016294.png,2025-11-28T09:42:44,Sana
train_006750,Valid but hard,,0.3378378378378378,لا قلبها تحنن ولا البلبل شدى                    ولا عروسَ الصبح جات مبسَمي,لا قلبها تحن ولا البليل شدع                  ا سَمي,../data/muharaf_prepared_resized/train/train_006750.png,2025-11-28T09:42:45,Sana
train_006749,Valid but hard,,0.3376623376623376,قضيت الليل سَهران في مجرى الودا                    من قلبها الصوان اطلب مرحمي,قضيت الليل سهران في مجرن الود                                   نن ملا الا الا محمي,../data/muharaf_prepared_resized/train/train_006749.png,2025-11-28T09:42:46,Sana
train_016313,Valid but hard,,0.3375796178343949,عليه من المنسَوبين اليها وذلك توفيقاً للمادة ال ١٨ من قانون اصول المحاكمات الحقوقية الموقت وابلغ هذا القرار للفريقين بتاريخ ١٠ جماد الاخر ٣٠٤ وفى ٢١ شباط ٣٠٢,عليله من السَنين اليه ولوك وقياً المادة ال١٨ من قانون احول المحاكمات الحقوية الموقت والبقهاه الر الريا تيري الايى الا ا   ١ ٣٠٣,../data/muharaf_prepared_resized/train/train_016313.png,2025-11-28T09:42:47,Sana
train_006769,Valid but hard,,0.3375,وليت اسَقي منا وما خصمي التراب                    تا انطفيت جهنم على الاربع جناب,وليت اشقي من وما خصمي التراب                                  تا طن العا الع الجاب,../data/muharaf_prepared_resized/train/train_006769.png,2025-11-28T09:42:48,Sana
train_018958,Valid but hard,,0.3373493975903614,اطلب الدعاء اولاً . ثم وصلت الى بيروت الساعه ٣ من بعد ظهر الاربعا ولحسن الحظ اهتديت,طلب العداد الا. م وحلت الايروت السع ١ من بعد ذ البا ون الطظه الهديت,../data/muharaf_prepared_resized/train/train_018958.png,2025-11-28T09:42:54,Sana
train_005646,Valid but hard,,0.3370786516853932,تأتوا. وبالاختصار تعرفون كم ان قلبي يريد ان تكون معي والله يعلم فيما يوجد به من الحب نحوك,أا وبلاتصار العون كه ان قلي يريد الاسكون معي والعله لعلم فيا جره من ان اخر,../data/muharaf_prepared_resized/train/train_005646.png,2025-11-28T09:42:57,Sana
train_005654,Valid but hard,,0.3363636363636363,عندك (كما الخوري جبرايل هو عندي) الكلمة المبذلة فيه فيمكنه ان يتكلم عن غرض عن بغض عن انتقام عن حسد كبقية البشر,ع ل الخري جيل هدي الملمة المذلة ه فيمكة ان يقكم عن عرض عن بض عن التقام محص ركي اللشر,../data/muharaf_prepared_resized/train/train_005654.png,2025-11-28T09:42:58,Sana
train_008649,Valid but hard,,0.3362068965517241,وعند التقأيهم بهم  وكانوا كثيرين قوصوهم وتكاشفوا عليهم وسلبوهم بواريدهم وذلك فى رابعة النهار محمد سعيد العوض واعوانه,وعند التاليهم به وكانا كثين وهم وتكا شعوا عليهم وسليوهم بواريدهم وذك ن ربقة الم  ال ا,../data/muharaf_prepared_resized/train/train_008649.png,2025-11-28T09:43:00,Sana
train_016011,Valid but hard,,0.3355704697986577,من محكمة بداية قضا البترون ليعرض على عزتلو قايمقام الافخم كى غب اجرا ايجابه يسَلم لكل فريق نسَخة تحريراً فى ٩ صفر سنة ٣٠٥ وفى ١٥ تشرين الاول سنة ٣٠٣.,من محكمة حية قا البون لعرض على ترو قيا من الاخم م غب اجر ايجابه سَيلم كل يف سخة حرًف ر سن ٣٠٥ ت ري الال سنة ٣٠,../data/muharaf_prepared_resized/train/train_016011.png,2025-11-28T09:43:02,Sana
train_016287,Valid but hard,,0.3354430379746835,هم المدرجة اسَمايهم بالسَند وليسَ له غيرهم واحضر بالجلسَة نفسَها مخايل يوسَف يمين وفي حلفه اليمين شهد بوجه الوكيل المسَخر ان المدعى عليه اشهده ان بذمته المبلغ,هم المردسمة اسايا السَ ول يهم واجب بالسة قسها مايل يوسَاة مين ورف حله المين شهد بوه الوكيل المسَرن المدى اليه عه ده ه البغ,../data/muharaf_prepared_resized/train/train_016287.png,2025-11-28T09:43:02,Sana
train_014769,Valid but hard,,0.3333333333333333,"أهذا مكتب أم ""مَخنَق""",وأهذا مكتب أم تُنق,../data/muharaf_prepared_resized/train/train_014769.png,2025-11-28T09:43:15,Sana
train_016659,Script mismatch (non-Arabic),,0.3333333333333333,QBat 5H-1067,QBat5H-50,../data/muharaf_prepared_resized/train/train_016659.png,2025-11-28T09:43:18,Sana
train_003388,Segmentation error,,0.3333333333333333,الحقير الياس,الح الاس,../data/muharaf_prepared_resized/train/train_003388.png,2025-11-28T09:43:38,Sana
train_011898,Script mismatch (non-Arabic),,0.3333333333333333,2/1,2/,../data/muharaf_prepared_resized/train/train_011898.png,2025-11-28T09:43:46,Sana
train_011205,Script mismatch (non-Arabic),,0.3333333333333333,190,10,../data/muharaf_prepared_resized/train/train_011205.png,2025-11-28T09:43:47,Sana
train_019135,Script mismatch (non-Arabic),,0.3333333333333333,YS-1D - 065a,YS- 1D- 05b,../data/muharaf_prepared_resized/train/train_019135.png,2025-11-28T09:43:51,Sana
train_009125,Valid but hard,,0.3333333333333333,مسىموس,مسلمدس,../data/muharaf_prepared_resized/train/train_009125.png,2025-11-28T10:05:04,Sana
train_005170,Script mismatch (non-Arabic),,0.3333333333333333,EAK1A-154,EAK1-12,../data/muharaf_prepared_resized/train/train_005170.png,2025-11-28T10:05:06,Sana
train_007428,Script mismatch (non-Arabic),,0.3333333333333333,JEH2A2-19,JEH21-9,../data/muharaf_prepared_resized/train/train_007428.png,2025-11-28T10:05:12,Sana
train_004719,Script mismatch (non-Arabic),,0.3333333333333333,EAK1A-138,EAK1AA-10,../data/muharaf_prepared_resized/train/train_004719.png,2025-11-28T10:05:22,Sana
train_019563,Valid but hard,,0.3333333333333333,يعتو للفاتحين :,يعيتوللنانحين:,../data/muharaf_prepared_resized/train/train_019563.png,2025-11-28T10:05:29,Sana
train_002450,Script mismatch (non-Arabic),,0.3333333333333333,١٨١,١٨,../data/muharaf_prepared_resized/train/train_002450.png,2025-11-28T10:05:32,Sana
train_004907,Valid but hard,,0.3333333333333333,ثانياً,"""انياة",../data/muharaf_prepared_resized/train/train_004907.png,2025-11-28T10:05:51,Sana
train_016422,Script mismatch (non-Arabic),,0.3333333333333333,QBat 4L-3,QBatL-2,../data/muharaf_prepared_resized/train/train_016422.png,2025-11-28T10:06:38,Sana
train_009220,Valid but hard,,0.3333333333333333,نمره ١,نمره,../data/muharaf_prepared_resized/train/train_009220.png,2025-11-28T10:06:48,Sana
train_011665,Script mismatch (non-Arabic),,0.3333333333333333,2/2,/2,../data/muharaf_prepared_resized/train/train_011665.png,2025-11-28T10:06:52,Sana
train_007528,Script mismatch (non-Arabic),,0.3333333333333333,JEH2E1-22,JEH21-9,../data/muharaf_prepared_resized/train/train_007528.png,2025-11-28T10:06:55,Sana
train_012528,Script mismatch (non-Arabic),,0.3333333333333333,MK2A-7 20,MK2A-71,../data/muharaf_prepared_resized/train/train_012528.png,2025-11-28T10:07:01,Sana
train_011549,Script mismatch (non-Arabic),,0.3333333333333333,MG1-45,MG1-6,../data/muharaf_prepared_resized/train/train_011549.png,2025-11-28T10:07:08,Sana
train_010482,Valid but hard,,0.3333333333333333,الخادم قبلهم يحمل لهم اسرتهم وهي تخوت نقالة portatifs يفرشها,الخادم قلهم مجي لهم اسرتهم وهي تخوت تغالة tم ويش,../data/muharaf_prepared_resized/train/train_010482.png,2025-11-28T10:07:52,Sana
train_011200,Script mismatch (non-Arabic),,0.3333333333333333,K. Joseph,K. oep,../data/muharaf_prepared_resized/train/train_011200.png,2025-11-28T10:08:03,Sana
train_014445,Irrelevant / non-text,,0.3333333333333333,xxx,xx,../data/muharaf_prepared_resized/train/train_014445.png,2025-11-28T10:08:08,Sana
train_011632,Script mismatch (non-Arabic),,0.3333333333333333,MG1-48,MG1-0,../data/muharaf_prepared_resized/train/train_011632.png,2025-11-28T10:08:11,Sana
train_016677,Script mismatch (non-Arabic),,0.3333333333333333,QBat 5L-9,QBatL-2,../data/muharaf_prepared_resized/train/train_016677.png,2025-11-28T10:08:12,Sana
train_001520,Valid but hard,,0.3333333333333333,انه جميل يريد ولكن لا يقدر لان ... فاعذره أيها الحبيب.,ان جليل ريد الن لا قد الية فما عنوره ايها الحبيب.,../data/muharaf_prepared_resized/train/train_001520.png,2025-11-28T10:08:22,Sana
train_015967,Script mismatch (non-Arabic),,0.3333333333333333,QBat1L-87,QBatL-2,../data/muharaf_prepared_resized/train/train_015967.png,2025-11-28T10:08:26,Sana
train_020625,Valid but hard,,0.3333333333333333,البول وما حدا دفع سعر جيد فاحسنهم,ول وما اجتافع سفر جيد فاحسم,../data/muharaf_prepared_resized/train/train_020625.png,2025-11-28T10:08:29,Sana
train_000628,Irrelevant / signature,,0.3333333333333333,ضون,حون,../data/muharaf_prepared_resized/train/train_000628.png,2025-11-28T10:08:33,Sana
train_013046,Wrong transcription,,0.3333333333333333,1 ناتب وئيل ريشل البلدية,نائب رئيس رئيس البلدية,../data/muharaf_prepared_resized/train/train_013046.png,2025-11-28T10:09:25,Sana
train_007591,Valid but hard,,0.3333333333333333,تقطبلك زرك فيها,تقطيلك زدك ف.,../data/muharaf_prepared_resized/train/train_007591.png,2025-11-28T10:09:29,Sana
train_016925,Script mismatch (non-Arabic),,0.3333333333333333,SB3A-1,S3A1,../data/muharaf_prepared_resized/train/train_016925.png,2025-11-28T10:09:37,Sana
train_000929,Valid but hard,,0.3333333333333333,كان,عان,../data/muharaf_prepared_resized/train/train_000929.png,2025-11-28T10:09:59,Sana
train_000420,Script mismatch (non-Arabic),,0.3333333333333333,AF-342,AF-31,../data/muharaf_prepared_resized/train/train_000420.png,2025-11-28T10:10:04,Sana
train_016868,Script mismatch (non-Arabic),,0.3333333333333333,SB1A-9,S1A-1,../data/muharaf_prepared_resized/train/train_016868.png,2025-11-28T10:10:08,Sana
train_019541,Valid but hard,,0.3333333333333333,والفاتحين,والقاتح,../data/muharaf_prepared_resized/train/train_019541.png,2025-11-28T10:10:21,Sana
train_016901,Script mismatch (non-Arabic),,0.3333333333333333,SB2A-1,SA-1,../data/muharaf_prepared_resized/train/train_016901.png,2025-11-28T10:10:23,Sana
train_019461,Script mismatch (non-Arabic),,0.3333333333333333,٥	YS_2C_004e,YS_2C_04d,../data/muharaf_prepared_resized/train/train_019461.png,2025-11-28T10:10:31,Sana
train_018829,Segmentation error,,0.3333333333333333,عدد ص٢,عدد ١١,../data/muharaf_prepared_resized/train/train_018829.png,2025-11-28T10:10:36,Sana
train_001613,Script mismatch (non-Arabic),,0.3333333333333333,Walter J. Bugby,Wal J Bgby,../data/muharaf_prepared_resized/train/train_001613.png,2025-11-28T10:10:39,Sana
train_000497,Script mismatch (non-Arabic),,0.3333333333333333,AF-356,AF-32,../data/muharaf_prepared_resized/train/train_000497.png,2025-11-28T10:10:43,Sana
train_018798,Script mismatch (non-Arabic),,0.3333333333333333,YAL4A-1 2,YALA-2,../data/muharaf_prepared_resized/train/train_018798.png,2025-11-28T10:10:44,Sana
train_016005,Valid but hard,,0.3333333333333333,لدى المذاكرة ثبت بالبينة الشرعيةالمذكاة سراً وعلناً ان للمدعى بذمة المدعى عليهم مبلغ الفين وثلاثماية وخمسَون قرشاً بموجب السَند المحرر فعليه وسَنداً على المادة الـ ١٨١٨,لدلم المذك الثبية البية الرة المراة اً اعلن المعدعى بدمه المدعى عليهم ملغ الغين وثلاثماية ومسَون شاً ب الحَد الحد سَ سَا عدا الدة الـ٨١٨,../data/muharaf_prepared_resized/train/train_016005.png,2025-11-28T10:10:53,Sana
train_003744,Valid but hard,,0.3333333333333333,عقود في بضعة              من العمر وصارت الى ما صرنا فيه بين حابل ونابل، ومشرق,علصو من العمر وصارت الى ما صرنا فيه بين حابل وناب، ويشرق,../data/muharaf_prepared_resized/train/train_003744.png,2025-11-28T10:10:55,Sana
train_016806,Script mismatch (non-Arabic),,0.3333333333333333,SB1A-4,S1A-1,../data/muharaf_prepared_resized/train/train_016806.png,2025-11-28T10:10:58,Sana
train_013666,Valid but hard,,0.3333333333333333,كاتب ⸗ ⸗ ⸗ ٤٥ خمسة واربعون ليره ⸗,كاحب:⸗⸗٥٥ خمسة واربعبون ليكه,../data/muharaf_prepared_resized/train/train_013666.png,2025-11-28T10:11:07,Sana
train_014949,Valid but hard,,0.3333333333333333,جان,جاني,../data/muharaf_prepared_resized/train/train_014949.png,2025-11-28T10:11:15,Sana
train_012384,Valid but hard,,0.3333333333333333,للثقافة الشعبية ١١/ ٧/ ١٩٩٩,لشفافة الشقيبة ١/ ٣/ ١٩٩,../data/muharaf_prepared_resized/train/train_012384.png,2025-11-28T10:11:19,Sana
train_000518,Script mismatch (non-Arabic),,0.3333333333333333,AF-357,AF-32,../data/muharaf_prepared_resized/train/train_000518.png,2025-11-28T10:11:26,Sana
train_005924,Irrelevant / signature,,0.3333333333333333,الخوراسقف,الخور سَقفا,../data/muharaf_prepared_resized/train/train_005924.png,2025-11-28T10:11:30,Sana
train_006799,Valid but hard,,0.3333333333333333,بيأرض قفر قفرا ما حدا فيها                     ضيع عن الطرقا,بير ضن قفراما حدا فيها                                 يع لطرق,../data/muharaf_prepared_resized/train/train_006799.png,2025-11-28T10:11:36,Sana
train_016117,Valid but hard,,0.3333333333333333,. واجلت الجلسَة لنهار الاربعا فى ١١ ت٢ سنة ٣٠٣ وبالوقت المعين حضر سَعيد وكيل المدعى عليه واما المدعى فلم يحضر ولا ارسَل عنه وكيلاً ولم يبد عذرا فطلب الوكيل الحكم لموكله,ا ال لسلة ا الرا ت ٣ والقت الحين حر سَيد وكيل المدعى عليه واما المدعى فلم يضر ولا رَل عنه وياً ول يد طا الكل الحكلم امك كه,../data/muharaf_prepared_resized/train/train_016117.png,2025-11-28T10:11:38,Sana
train_002671,Valid but hard,,0.3333333333333333,حميدا.,ميدار,../data/muharaf_prepared_resized/train/train_002671.png,2025-11-28T10:12:51,Sana
train_008992,Irrelevant / signature,,0.3333333333333333,الخورى بطرس حسن,الخور بطرس,../data/muharaf_prepared_resized/train/train_008992.png,2025-11-28T10:12:54,Sana
train_020637,Valid but hard,,0.3333333333333333,أي خصم ٧٥ من وهو يريد يتثنى الورقة الذي,اني خصم  وهو يريد يتحب اتورف الذي,../data/muharaf_prepared_resized/train/train_020637.png,2025-11-28T10:13:21,Sana
train_010728,Script mismatch (non-Arabic),,0.3333333333333333,etc - - -,t- - -,../data/muharaf_prepared_resized/train/train_010728.png,2025-11-28T10:13:29,Sana
