ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
PHTI-KT-M-0055-11,Wrong transcription,,0.5263157894736842,ډول اړيکے پئيل شوے۔ډول اړيکے پئيل شوے۔,ډول اړيکے پئيل شوے,../data/phti_valid_prepared/train/PHTI-KT-M-0055-11.png,2025-12-25T15:51:52,Sana
PHTI-AW-F-0060-10,Wrong transcription,,0.5263157894736842,د سېزنۍ يو څو لړونهد سېزنۍ يو څو لړونه,د سيزنۍ يو څولړونه,../data/phti_valid_prepared/train/PHTI-AW-F-0060-10.png,2025-12-25T15:52:00,Sana
PHTI-A1-F-0116-11,Wrong transcription,,0.5254237288135594,دا چې ګام پۀ ګام پرې راغوړيږمهځي مې د ملالو سترګو نم پۀ لار,چې مې د ملالو سترګو نم په لار,../data/phti_valid_prepared/train/PHTI-A1-F-0116-11.png,2025-12-25T15:52:10,Sana
PHTI-ST-M-0125-14,Wrong transcription,,0.5227272727272727,که څوک وائی چه تالے دےکه څوک وائی چه تالے دے,که څوک وائي چه تالے دے,../data/phti_valid_prepared/train/PHTI-ST-M-0125-14.png,2025-12-25T15:52:17,Sana
PHTI-PT-M-0003-8,Wrong transcription,,0.5227272727272727,مینه دې پټه پاتې مه شهمینه دې پټه پاتې مه شه,مينه دې پټه پاتې مه شه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-8.png,2025-12-25T15:52:20,Sana
PHTI-JT-F-0246-12,Wrong transcription,,0.5227272727272727,بېخی قعه ده، شعرونه يېبېخی قعه ده، شعرونه يې,بېخی قصه ده، شعرونه يې,../data/phti_valid_prepared/train/PHTI-JT-F-0246-12.png,2025-12-25T15:52:22,Sana
PHTI-KT-M-0232-14,Wrong transcription,,0.5222222222222223,بانيانو کښې ئې د امير حمزه شينواري سرفهرست دےبانيانو کښې ئې د امير حمزه شينواري سرفهرست دے,بانيانو کښې ئې دامير حزه شينواري سر فهرست د,../data/phti_valid_prepared/train/PHTI-KT-M-0232-14.png,2025-12-25T15:52:25,Sana
PHTI-RS-M-0064-19,Wrong transcription,,0.5208333333333334,ضرورتونو دَ ژوند اوخوړمهضرورتونو دَ ژوند اوخوړمه,ضرورتونو د ژوند اوخوړمه,../data/phti_valid_prepared/train/PHTI-RS-M-0064-19.png,2025-12-25T15:52:48,Sana
PHTI-AW-F-0133-13,Wrong transcription,,0.5185185185185185,دا دشمني لږه ده چې ځان لرم؟دا دشمني لږه ده چې ځان لرم؟,دا دشمني لږه ده چې ځان لرم,../data/phti_valid_prepared/train/PHTI-AW-F-0133-13.png,2025-12-25T15:52:50,Sana
PHTI-KT-M-0325-4,Wrong transcription,,0.5185185185185185,عمراني پوهان پدې حواله ليکيعمراني پوهان پدې حواله ليکي,عمراني پوهان پرې حواله ليكي,../data/phti_valid_prepared/train/PHTI-KT-M-0325-4.png,2025-12-25T15:52:58,Sana
PHTI-FT-M-0249-12,Wrong transcription,,0.5178571428571429,دا د زړۀ مينه د هسې ګلزار دهدا د زړۀ مينه د هسې ګلزار ده,دا د زړۀ مينه هيسې ګلزار ده,../data/phti_valid_prepared/train/PHTI-FT-M-0249-12.png,2025-12-25T15:52:59,Sana
PHTI-AW-F-0205-11,Wrong transcription,,0.5178571428571429,دے ئې مخې ته مدهم شي داسې دےدے ئې مخې ته مدهم شي داسې دے,دے ئې مخې نه مدهم شي داسې دے,../data/phti_valid_prepared/train/PHTI-AW-F-0205-11.png,2025-12-25T15:53:02,Sana
PHTI-SI-F-0156-9,Wrong transcription,,0.5172413793103449,شاعري خو دالهام ده د وجدان دهشاعري خو دالهام ده د وجدان ده,شاعرۍ خو د الهام ده دوجدان ده,../data/phti_valid_prepared/train/PHTI-SI-F-0156-9.png,2025-12-25T15:53:04,Sana
PHTI-PL-F-0036-16,Wrong transcription,,0.5166666666666667,نُور د شمعې په فانوس کله پټېږينُور د شمعې په فانوس کله پټېږي,نور د شمعې په فانوس کله پټېږي,../data/phti_valid_prepared/train/PHTI-PL-F-0036-16.png,2025-12-25T15:53:06,Sana
PHTI-SP-M-0047-20,Wrong transcription,,0.5166666666666667,دبطحاً نه سېوا په دې ټوله دنيادبطحاً نه سېوا په دې ټوله دنيا,د بطح نه سېوا په دې ټوله دنيا,../data/phti_valid_prepared/train/PHTI-SP-M-0047-20.png,2025-12-25T15:53:11,Sana
PHTI-PT-M-0003-11,Wrong transcription,,0.5166666666666667,چې مازيګر شي په جارو دې ټولومهچې مازيګر شي په جارو دې ټولومه,چې مازنګر شي په جارو دې ټولومه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-11.png,2025-12-25T15:53:12,Sana
PHTI-PT-M-0003-5,Wrong transcription,,0.5166666666666667,ګناه کومه چی دوزخ ته پسی ورسمهګناه کومه چی دوزخ ته پسی ورسمه,ګناه کومه چې د وزخ ته پسې ورسمه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-5.png,2025-12-25T15:53:18,Sana
PHTI-D3-M-0050-15,Wrong transcription,,0.5161290322580645,او لږه موده کښې فارغ التحصيل شواو لږه موده کښې فارغ التحصيل شو,او لږه موده کښې فارغ التحميل شوـ,../data/phti_valid_prepared/train/PHTI-D3-M-0050-15.png,2025-12-25T15:53:20,Sana
PHTI-AW-F-0205-13,Wrong transcription,,0.5161290322580645,چرته په ګل باندې مې ښپې رانۀ شيچرته په ګل باندې مې ښپې رانۀ شي,چوته په ګل باندې مې ښپې رانه شي,../data/phti_valid_prepared/train/PHTI-AW-F-0205-13.png,2025-12-25T15:53:22,Sana
PHTI-PT-M-0042-18,Wrong transcription,,0.5161290322580645,مونږ تورن په دغه لويه غدارۍ يُومونږ تورن په دغه لويه غدارۍ يُو,مونږ تورن په دغه لويه غزارۍ يُو,../data/phti_valid_prepared/train/PHTI-PT-M-0042-18.png,2025-12-25T15:53:24,Sana
PHTI-PL-F-0035-18,Wrong transcription,,0.5161290322580645,زه  د ستا له غمه ژاړم واړه وينېزه  د ستا له غمه ژاړم واړه وينې,زه د ستا له غمه ژاړم واړه ويني,../data/phti_valid_prepared/train/PHTI-PL-F-0035-18.png,2025-12-25T15:53:25,Sana
PHTI-SP-M-0045-12,Wrong transcription,,0.515625,سلام دې وي سلام زما سلام پاکستانسلام دې وي سلام زما سلام پاکستان,سلام دے وي سلام زما سلام پاکستان,../data/phti_valid_prepared/train/PHTI-SP-M-0045-12.png,2025-12-25T15:53:34,Sana
PHTI-PG-M-0008-10,Wrong transcription,,0.515625,دا ځلې دې خدائے راوله،زما جانانهدا ځلې دې خدائے راوله،زما جانانه,دا ځلې دې خدائے راوله، زما نانه,../data/phti_valid_prepared/train/PHTI-PG-M-0008-10.png,2025-12-25T15:53:36,Sana
PHTI-AW-F-0092-5,Wrong transcription,,0.515625,په خپل ځان پسې مدام له ځانه ورکهپه خپل ځان پسې مدام له ځانه ورکه,په خپل ځان پې مدام له خانه ورکه,../data/phti_valid_prepared/train/PHTI-AW-F-0092-5.png,2025-12-25T15:53:38,Sana
PHTI-SI-F-0242-5,Wrong transcription,,0.515625,په کشر کهول کښې به څنګ نه خورېږيپه کشر کهول کښې به څنګ نه خورېږي,په شر کهول کښې په څنګ نه خورېږي,../data/phti_valid_prepared/train/PHTI-SI-F-0242-5.png,2025-12-25T15:54:02,Sana
PHTI-AW-F-0082-13,Wrong transcription,,0.5151515151515151,د ملتونو د رزقونو ملائيکې څۀ شوې؟د ملتونو د رزقونو ملائيکې څۀ شوې؟,د ملتونو د رزقونو ملائيکې څۀ شوې,../data/phti_valid_prepared/train/PHTI-AW-F-0082-13.png,2025-12-25T15:54:13,Sana
PHTI-PL-F-0008-16,Wrong transcription,,0.5151515151515151,اې رحمانه خداے دې مه کړه پېدا طمعاې رحمانه خداے دې مه کړه پېدا طمع,اې رحمانه خداے دې مه کړه پېداطمع,../data/phti_valid_prepared/train/PHTI-PL-F-0008-16.png,2025-12-25T15:54:15,Sana
PHTI-SI-F-0222-6,Wrong transcription,,0.5151515151515151,په بدله کښې مينه مينه ضروري غواړيپه بدله کښې مينه مينه ضروري غواړي,په بدله کښې مينه مينه ضرور غواړي,../data/phti_valid_prepared/train/PHTI-SI-F-0222-6.png,2025-12-25T15:54:17,Sana
PHTI-A1-F-0116-3,Wrong transcription,,0.5151515151515151,تا سپک زما خلوص زما نظر ته اوکاتۀتا سپک زما خلوص زما نظر ته اوکاتۀ,تا سيک زما خلوص زما نظر ته اوکاته,../data/phti_valid_prepared/train/PHTI-A1-F-0116-3.png,2025-12-25T15:54:19,Sana
PHTI-AZ-M-0022-10,Wrong transcription,,0.5151515151515151,اے د نړۍ امن پسندو تاسو ؤخورئ قسماے د نړۍ امن پسندو تاسو ؤخورئ قسم,اے د نړي امن پسندو تاسو اوخوري قسم,../data/phti_valid_prepared/train/PHTI-AZ-M-0022-10.png,2025-12-25T15:54:20,Sana
PHTI-AW-F-0205-2,Wrong transcription,,0.5147058823529411,که ځواني ترېنه هم لاړه شي نو ځي دېکه ځواني ترېنه هم لاړه شي نو ځي دې,که ځواني ترېنه هم لاړه شي نو ځې دي,../data/phti_valid_prepared/train/PHTI-AW-F-0205-2.png,2025-12-25T15:54:22,Sana
PHTI-RS-M-0096-19,Wrong transcription,,0.5147058823529411,خدايه دوي لا څنګه ژوي را په زړۀ شيخدايه دوي لا څنګه ژوي را په زړۀ شي,خدايه دوي لا څنګه ژوي راپه زړۀ شي,../data/phti_valid_prepared/train/PHTI-RS-M-0096-19.png,2025-12-25T15:54:24,Sana
PHTI-PT-M-0045-18,Wrong transcription,,0.5142857142857142,شعر وئيلے نۀ شي څوک د ولايت نه بغېرشعر وئيلے نۀ شي څوک د ولايت نه بغېر,شعر وئيلے نۀ شي څوک د ولايت نه يقير,../data/phti_valid_prepared/train/PHTI-PT-M-0045-18.png,2025-12-25T15:54:27,Sana
PHTI-AF-F-0025-12,Wrong transcription,,0.5142857142857142,چې وس يې نه رسي په مخ يې اوښکې ځينهچې وس يې نه رسي په مخ يې اوښکې ځينه,چې وس ئې نه رسې په مخ يې اوښکې ځينه,../data/phti_valid_prepared/train/PHTI-AF-F-0025-12.png,2025-12-25T15:54:28,Sana
PHTI-RS-M-0046-17,Wrong transcription,,0.5142857142857142,کله مذهب، کله غاصب کله جمهور ئې وهيکله مذهب، کله غاصب کله جمهور ئې وهي,لله مذهب کله غاصب کله جمهور ئې وهي,../data/phti_valid_prepared/train/PHTI-RS-M-0046-17.png,2025-12-25T15:54:35,Sana
PHTI-JT-F-0078-5,Wrong transcription,,0.5128205128205128,نكې ډلې به ورته په كږه سترګه قدرې هم نۀ,نکى دلې په روته په کږه سترګه په ېزه سترکه قدرې هم نۀ,../data/phti_valid_prepared/train/PHTI-JT-F-0078-5.png,2025-12-25T15:54:48,Sana
PHTI-KT-M-0245-10,Wrong transcription,,0.5119047619047619,دا يوه پښتنه اوښکه چې به اوس له بڼو پريو ئېدا يوه پښتنه اوښکه چې به اوس له بڼو پريوځ,دا يوه پښتنه اوښکه چې به اورس له بڼو پريوځي,../data/phti_valid_prepared/train/PHTI-KT-M-0245-10.png,2025-12-25T15:54:50,Sana
PHTI-KT-M-0216-2,Wrong transcription,,0.5106382978723404,اصناف زيات په مخه راغلل چې چاربېته پکښې سرفهرستاصناف زيات په مخه راغلل چې چاربېته پکښې سرفهرست,اصناف زيات په مخه راغلل چې چا ربېته پکښې سر فه ست,../data/phti_valid_prepared/train/PHTI-KT-M-0216-2.png,2025-12-25T15:54:51,Sana
PHTI-FT-M-0211-10,Wrong transcription,,0.51,د نظم مقابله کښې ډېره نۀ ده ولې بيا هم د  طائر صېبد نظم مقابله کښې ډېره نۀ ده ولې بيا هم د  طائر صېب,د نظم مقابله کښې ډېره نه ده ولې ـ بيا هم د طائر صېب,../data/phti_valid_prepared/train/PHTI-FT-M-0211-10.png,2025-12-25T15:54:53,Sana
PHTI-A1-F-0116-10,Wrong transcription,,0.5079365079365079,بيرته بيرته ګورمه او ځم پۀ لاررحمته کۀ چا ورځې د محشر ته اوکاته,رحمته که چاورځې د محشر ته اوکاته,../data/phti_valid_prepared/train/PHTI-A1-F-0116-10.png,2025-12-25T15:54:56,Sana
PHTI-FT-M-0060-9,Wrong transcription,,0.5053763440860215,شوې وه ـ هغوي به هم په طائر صېب ډېر مهربانه ؤشوې وه ـ هغوي به هم په طائر صېب ډېر مهربانه ؤ او,شوې وه ـ هغوي به هم په طائر چې ب ډېره مهر يانه و او,../data/phti_valid_prepared/train/PHTI-FT-M-0060-9.png,2025-12-25T15:54:58,Sana
PHTI-FT-M-0591-7,Wrong transcription,,0.504424778761062,د عنوان لاندې ترجمه کړو ـ او کپلنګ بالواسطه د پښتونخواد شاعر او په پښتو ډېر مئين وو ـ او پښتون اولس او د پښتونخوا,د شاعر او په پښتو ډېر مئين وو ـ  او پښتون اولس او د پښتو مخوا,../data/phti_valid_prepared/train/PHTI-FT-M-0591-7.png,2025-12-25T15:55:04,Sana
PHTI-PT-M-0032-1,Wrong transcription,,0.5,له پادريانو، راهبانوله پادريانو، راهبانو,له يادريانو، راهبانو,../data/phti_valid_prepared/train/PHTI-PT-M-0032-1.png,2025-12-25T15:55:12,Sana
PHTI-DM-F-0059-5,Wrong transcription,,0.5,د محمود په لوړ مقام د عظمتونود محمود په لوړ مقام د عظمتونو,د محمود په لوړ مقام د عظمتونو,../data/phti_valid_prepared/train/PHTI-DM-F-0059-5.png,2025-12-25T15:55:19,Sana
PHTI-DM-F-0046-10,Wrong transcription,,0.5,دا نورې همه لارې ورکې ورکې ناتمامهدا نورې همه لارې ورکې ورکې ناتمامه,دا نورې همه لارې ورکې ورکې ناتمامه,../data/phti_valid_prepared/train/PHTI-DM-F-0046-10.png,2025-12-25T15:55:21,Sana
PHTI-DM-F-0061-2,Wrong transcription,,0.5,لکه د پړق لکه د برېښ راځي د مخې سرهلکه د پړق لکه د برېښ راځي د مخې سره,لکه د پړق لکه د برېښ راځي د مخې سره,../data/phti_valid_prepared/train/PHTI-DM-F-0061-2.png,2025-12-25T15:55:22,Sana
PHTI-JT-F-0284-7,Wrong transcription,,0.5,پښتو اكېډمۍ والا د تدوين دپښتو اكېډمۍ والا د تدوين د,پښتو اكېډمۍ والا د تدوين د,../data/phti_valid_prepared/train/PHTI-JT-F-0284-7.png,2025-12-25T15:55:34,Sana
PHTI-HL-M-0017-12,Wrong transcription,,0.5,طرز، روش او هر ليکوال او هنرمند د خپل سبک په واسطه پېژندلطرز، روش او هر ليکوال او هنرمند د خپل سبک په واسطه پېژندل,طرز، روش او هر ليکوال او هنرمند د خپل سبک په واسطه پېژندل,../data/phti_valid_prepared/train/PHTI-HL-M-0017-12.png,2025-12-25T15:55:35,Sana
PHTI-RS-M-0099-20,Wrong transcription,,0.5,ما دا مقام هسې بيا موندے نۀ دےما دا مقام هسې بيا موندے نۀ دے,ما دا مقام هسې بيا موندې نۀ دے,../data/phti_valid_prepared/train/PHTI-RS-M-0099-20.png,2025-12-25T15:55:38,Sana
PHTI-PL-F-0033-15,Wrong transcription,,0.5,قادر يو دے بې شريکهقادر يو دے بې شريکه,قادر يو دے بې شريکه,../data/phti_valid_prepared/train/PHTI-PL-F-0033-15.png,2025-12-25T15:55:46,Sana
PHTI-AW-F-0109-12,Wrong transcription,,0.5,مخ راڅرګند کړه د پردې نه ووځهمخ راڅرګند کړه د پردې نه ووځه,مخ راڅرګند کړه د پردې نه وو څۀ,../data/phti_valid_prepared/train/PHTI-AW-F-0109-12.png,2025-12-25T15:55:48,Sana
PHTI-PT-M-0013-6,Wrong transcription,,0.5,دنـــیـــا دیار لـــــه ســــره زار کــه,دنيا د يار له سره زار که,../data/phti_valid_prepared/train/PHTI-PT-M-0013-6.png,2025-12-25T15:55:56,Sana
PHTI-AF-F-0028-10,Wrong transcription,,0.5,خوله به په زوره درنه واخلمخوله به په زوره درنه واخلم,خوله به په زوره درنه واخلم,../data/phti_valid_prepared/train/PHTI-AF-F-0028-10.png,2025-12-25T15:56:08,Sana
PHTI-PT-M-0003-12,Wrong transcription,,0.5,ار د صفت محتاجه نه دےار د صفت محتاجه نه دے,ار د صفت محتاجه نه دے,../data/phti_valid_prepared/train/PHTI-PT-M-0003-12.png,2025-12-25T15:57:17,Sana
PHTI-SI-F-0032-11,Wrong transcription,,0.5,نۀ ئې ډېر بدينۀ ئې ډېر بدي,نۀ ئې ډېر بدي,../data/phti_valid_prepared/train/PHTI-SI-F-0032-11.png,2025-12-25T15:57:18,Sana
PHTI-AW-F-0205-8,Wrong transcription,,0.5,بې سينګاره ئې ښائست لمبه لمبه دےبې سينګاره ئې ښائست لمبه لمبه دے,بې سينګاره ئې ښائست لمبه لمبه دے,../data/phti_valid_prepared/train/PHTI-AW-F-0205-8.png,2025-12-25T15:57:21,Sana
PHTI-AZ-M-0053-19,Wrong transcription,,0.5,تا په کوم جرم افغان دے قتل کړےتا په کوم جرم افغان دے قتل کړے,تا په کوم جرم افغان دے قتل کړے,../data/phti_valid_prepared/train/PHTI-AZ-M-0053-19.png,2025-12-25T15:57:23,Sana
PHTI-JT-F-0861-2,Wrong transcription,,0.5,او د خوب يوه جوټه دهاو د خوب يوه جوټه ده,او د خوب يوه جوټه ده,../data/phti_valid_prepared/train/PHTI-JT-F-0861-2.png,2025-12-25T15:57:24,Sana
PHTI-RS-M-0100-19,Wrong transcription,,0.5,څومره پرامنه به سړی شي سړوڅومره پرامنه به سړی شي سړو,څومره پرامنه به منړي شي سړو,../data/phti_valid_prepared/train/PHTI-RS-M-0100-19.png,2025-12-25T15:57:25,Sana
PHTI-SP-M-0068-20,Wrong transcription,,0.5,ځکه دې هر وګړے ښاد دےځکه دې هر وګړے ښاد دے,ځکه دې هر وګړے ښار دے,../data/phti_valid_prepared/train/PHTI-SP-M-0068-20.png,2025-12-25T15:57:28,Sana
PHTI-DM-F-0085-15,Wrong transcription,,0.5,مدينې لاړمه ودانه اوسېمدينې لاړمه ودانه اوسې,مدينې لاړمه ودانه اوسي,../data/phti_valid_prepared/train/PHTI-DM-F-0085-15.png,2025-12-25T15:57:30,Sana
PHTI-DM-F-0068-7,Wrong transcription,,0.5,محمد زيلې ويستلي د نفرت ديمحمد زيلې ويستلي د نفرت دي,محمد زيلي ويستلي د نفرت دي,../data/phti_valid_prepared/train/PHTI-DM-F-0068-7.png,2025-12-25T15:57:33,Sana
PHTI-DM-F-0061-3,Wrong transcription,,0.5,خوب د لېمو ئې تښتولے دے زما نه بېخيخوب د لېمو ئې تښتولے دے زما نه بېخي,خوب د لېمو ئې تښتولے دے زما نه بېخي,../data/phti_valid_prepared/train/PHTI-DM-F-0061-3.png,2025-12-25T15:57:34,Sana
PHTI-SI-F-0043-8,Wrong transcription,,0.5,لکه سوات رانه جوړ شوے دےلکه سوات رانه جوړ شوے دے,لکه سوات رانه جوړ شوے دے,../data/phti_valid_prepared/train/PHTI-SI-F-0043-8.png,2025-12-25T15:57:36,Sana
PHTI-FT-M-0464-3,Wrong transcription,,0.5,د نظر په آئينه کښېد نظر په آئينه کښې,د نظر په آئينه کښې,../data/phti_valid_prepared/train/PHTI-FT-M-0464-3.png,2025-12-25T15:57:38,Sana
PHTI-SI-F-0031-8,Wrong transcription,,0.5,په پښتو کښې ستا غرور دے اوپه پښتو کښې ستا غرور دے او,په پښتنو کښې ستا غرور دے او,../data/phti_valid_prepared/train/PHTI-SI-F-0031-8.png,2025-12-25T15:57:48,Sana
PHTI-PT-M-0021-12,Wrong transcription,,0.5,پام کوه ځان درنه ورک نه شيپام کوه ځان درنه ورک نه شي,پام کوه ځان درنه ورک نه شي,../data/phti_valid_prepared/train/PHTI-PT-M-0021-12.png,2025-12-25T15:57:54,Sana
PHTI-AW-F-0153-15,Wrong transcription,,0.5,اباسينه په رڼا کښې دې تن سوزياباسينه په رڼا کښې دې تن سوزي,اباسينه په رڼا کښې دې تن سوزي,../data/phti_valid_prepared/train/PHTI-AW-F-0153-15.png,2025-12-25T15:57:55,Sana
PHTI-RS-M-0086-17,Wrong transcription,,0.5,ما روابط ورسره پرېښي پخواما روابط ورسره پرېښي پخوا,مه روابط ورسره پرېښي پخوا,../data/phti_valid_prepared/train/PHTI-RS-M-0086-17.png,2025-12-25T15:58:02,Sana
PHTI-RS-M-0047-21,Wrong transcription,,0.5,دريابه ما چې ورته کله ورکتلي دې همدريابه ما چې ورته کله ورکتلي دې هم,دريابه ما چې ورته کله ورکتلي دي هم,../data/phti_valid_prepared/train/PHTI-RS-M-0047-21.png,2025-12-25T15:58:03,Sana
PHTI-D5-F-0012-14,Wrong transcription,,0.5,په هغه قتل روا دےپه هغه قتل روا دے,په هغه قتل روا دے,../data/phti_valid_prepared/train/PHTI-D5-F-0012-14.png,2025-12-25T15:58:10,Sana
PHTI-FT-M-0471-4,Wrong transcription,,0.5,چې ئې د رزق انتظام څه ويچې ئې د رزق انتظام څه وي,چې ئې د رزق انتظام څه وي,../data/phti_valid_prepared/train/PHTI-FT-M-0471-4.png,2025-12-25T15:58:11,Sana
PHTI-JB-F-0120-9,Wrong transcription,,0.5,بينا کړه تۀبينا کړه تۀ,بينا کړه ته,../data/phti_valid_prepared/train/PHTI-JB-F-0120-9.png,2025-12-25T15:58:17,Sana
PHTI-KT-M-0196-14,Wrong transcription,,0.5,رغول ورته ګران کار ښکاريرغول ورته ګران کار ښکاري,رغول ورته ګران کار ښکاري,../data/phti_valid_prepared/train/PHTI-KT-M-0196-14.png,2025-12-25T15:58:20,Sana
PHTI-AW-F-0205-6,Wrong transcription,,0.5,په ځوانۍ کښې ئې جمال داسې غورځي کړيپه ځوانۍ کښې ئې جمال داسې غورځي کړي,په ځوانۍ کښې ئې جمال داسې غور چې کړي,../data/phti_valid_prepared/train/PHTI-AW-F-0205-6.png,2025-12-25T15:58:21,Sana
PHTI-A1-F-0062-1,Wrong transcription,,0.5,پاک له عيبه له نشانهپاک له عيبه له نشانه,پاک له عيبه له نشانه,../data/phti_valid_prepared/train/PHTI-A1-F-0062-1.png,2025-12-25T15:58:41,Sana
PHTI-SI-F-0176-10,Wrong transcription,,0.5,خو د خپلې خاؤرې غېره رايادېږيخو د خپلې خاؤرې غېره رايادېږي,خو د خپلې خاورې غېره رايادېږي,../data/phti_valid_prepared/train/PHTI-SI-F-0176-10.png,2025-12-25T15:58:45,Sana
PHTI-FT-M-0224-12,Wrong transcription,,0.5,مطالعه کښې راوستل ـ طائر صېب د خپلې مطالعېمطالعه کښې راوستل ـ طائر صېب د خپلې مطالعې,مطالعه کښې راوستل ـ طائر صېب د خپلې مطالعې,../data/phti_valid_prepared/train/PHTI-FT-M-0224-12.png,2025-12-25T15:58:48,Sana
PHTI-D5-F-0001-18,Wrong transcription,,0.5,او زوړ فرق راڅرګند شو.او زوړ فرق راڅرګند شو.,او زوړ فرق راڅرګند شو.,../data/phti_valid_prepared/train/PHTI-D5-F-0001-18.png,2025-12-25T15:58:49,Sana
PHTI-DM-F-0074-10,Wrong transcription,,0.5,په باطن کښې د اورونو سره راغلمپه باطن کښې د اورونو سره راغلم,په باطن کښې د اورونو سره راغلم,../data/phti_valid_prepared/train/PHTI-DM-F-0074-10.png,2025-12-25T15:58:55,Sana
PHTI-AW-F-0150-14,Wrong transcription,,0.5,وينهوينه,وينه,../data/phti_valid_prepared/train/PHTI-AW-F-0150-14.png,2025-12-25T15:59:03,Sana
PHTI-AW-F-0205-9,Wrong transcription,,0.5,د خپل ځان راسره غم شي داسې دےد خپل ځان راسره غم شي داسې دے,د خپل ځان راسره غم شي داسې دے,../data/phti_valid_prepared/train/PHTI-AW-F-0205-9.png,2025-12-25T15:59:08,Sana
PHTI-SP-M-0091-22,Wrong transcription,,0.5,فخر دې زه په هر سنګر کوومهفخر دې زه په هر سنګر کوومه,فخر دې زه په هر سنګر کوومه,../data/phti_valid_prepared/train/PHTI-SP-M-0091-22.png,2025-12-25T15:59:10,Sana
PHTI-SI-F-0021-7,Wrong transcription,,0.5,بس په تڼاکو د تلو کښې مې ازغي وکرلبس په تڼاکو د تلو کښې مې ازغي وکرل,بس په تڼاکو د تلو کښې مې ازغي وکرل,../data/phti_valid_prepared/train/PHTI-SI-F-0021-7.png,2025-12-25T15:59:11,Sana
PHTI-D5-F-0082-11,Wrong transcription,,0.5,يوسف که هر څو څه ښه نومېږييوسف که هر څو څه ښه نومېږي,يوسف که هر څو څه ښه نومېږي,../data/phti_valid_prepared/train/PHTI-D5-F-0082-11.png,2025-12-25T15:59:18,Sana
PHTI-AW-F-0205-7,Wrong transcription,,0.5,لکه مست درياب چې تم شي داسې دےلکه مست درياب چې تم شي داسې دے,کله مست درياب چې تم شي داسې دے,../data/phti_valid_prepared/train/PHTI-AW-F-0205-7.png,2025-12-25T15:59:19,Sana
PHTI-DM-F-0061-1,Wrong transcription,,0.5,زما په سترګو کښې غړيږي د حرم يادونهزما په سترګو کښې غړيږي د حرم يادونه,زما په سترګو کښې غړيږي د حرم يادونه,../data/phti_valid_prepared/train/PHTI-DM-F-0061-1.png,2025-12-25T15:59:21,Sana
PHTI-JT-F-0242-16,Wrong transcription,,0.5,واقعه نګاری چې په خپله لمنهواقعه نګاری چې په خپله لمنه,واقعه نګاری چې په خپله لعنه,../data/phti_valid_prepared/train/PHTI-JT-F-0242-16.png,2025-12-25T15:59:33,Sana
PHTI-DM-F-0016-14,Wrong transcription,,0.5,د غريوژنو ارمانونو اوښکې څاڅيد غريوژنو ارمانونو اوښکې څاڅي,د غريوژنو ارمانونو اوښکې څاڅي,../data/phti_valid_prepared/train/PHTI-DM-F-0016-14.png,2025-12-25T15:59:45,Sana
PHTI-FT-M-0010-16,Wrong transcription,,0.5,خانانو سره هم راجوړ شول او ددې کلي نوي کولخانانو سره هم راجوړ شول او ددې کلي نوي کول,خانانو سره هم راجوړ شول او ددې کلي نوې کول,../data/phti_valid_prepared/train/PHTI-FT-M-0010-16.png,2025-12-25T15:59:46,Sana
PHTI-ST-M-0205-3,Wrong transcription,,0.5,چې چرته معلوم نشي دَ کفارو نوم نشانچې چرته معلوم نشي دَ کفارو نوم نشان,چې چرته معلوم نشي دَ کفارو نوم نشان,../data/phti_valid_prepared/train/PHTI-ST-M-0205-3.png,2025-12-25T16:00:00,Sana
PHTI-AW-F-0205-3,Wrong transcription,,0.5,په والله که ترې څۀ کم شي داسې دےپه والله که ترې څۀ کم شي داسې دے,په والله که ترې څۀ کم شي داسې دے,../data/phti_valid_prepared/train/PHTI-AW-F-0205-3.png,2025-12-25T16:00:01,Sana
PHTI-A1-F-0116-9,Wrong transcription,,0.4925373134328358,تګ ته مې د چا يادونه نۀ پريږديچې فن مې د تخليق نه د جدت تقاضه اوکړه,چې ضن مې تخليق نه د جدت تقاضه اوکړه,../data/phti_valid_prepared/train/PHTI-A1-F-0116-9.png,2025-12-25T16:00:04,Sana
PHTI-AF-F-0056-14,Wrong transcription,,0.4909090909090909,ه ګودر سور سالو ښكاره شو ماوېل په تورو اوبو اور ولګېدنه,ما وېل په تورو اوبو اور ولګیدنه:,../data/phti_valid_prepared/train/PHTI-AF-F-0056-14.png,2025-12-25T16:00:06,Sana
PHTI-FT-M-0352-7,Wrong transcription,,0.4895833333333333,مناجات د هر مسلمان شاعر په کلام کښې بيا موندے شيمناجات د هر مسلمان شاعر په کلام کښې بيا موندے شي,مناجات د هر مسلمان شاعر په کلام کښې بيا موندلے شي,../data/phti_valid_prepared/train/PHTI-FT-M-0352-7.png,2025-12-25T16:00:08,Sana
PHTI-SP-M-0067-7,Wrong transcription,,0.4857142857142857,د محمد(ص) د وړاندېځونو  ترجمان وطنه,د محم ل ال ل و و م د وړانه ځو نو ترجمان وطنه,../data/phti_valid_prepared/train/PHTI-SP-M-0067-7.png,2025-12-25T16:00:18,Sana
