GroundTruth,Prediction
سَࢽْدَشَاڢَ رࣸوَا يَڧَارٜيش    سَيْ أَسَࢽْࢽْ زَرٜيٰ أَکَوْرٜيٰ,سَࢽْدَشَاڢَ رࣸوَايَڧَارٜيٰ سَىْ أَسَࢽْࢽَ زَرٜيٰ أَکَوْرٜيٰ
أَوْضٜيٰ ࢽٜيٰ ࢽِي ࢽَسَّاکَيْ ࢽَا    إِࢽْ کَمَڟَا مَࢽِ إِࢽْ تَڢِيَاتَا,أَوْضٜيٰ ࢽٜيٰ ࢽِي ࢽَسَّاکَيْ ࢽَا إِࢽْ کَمَظَامَࢽْ إِࢽْ تَڢِيَاتَا
يَايِي هࣸورࣸوْابَادَکَࢽْغَرَابَا,يَايِي هࣸورࣸواْ بَادَکَࢽْغَرَابَا
بَاسࣸ ڧَوْࢽَرْمَىْ تَلَوْثِ    وَࢽْدَيَىْ هَکَ يَىْ بࣸتࣸلْثِ,بَاسࣸ ڧَوْࢽَرْمَيْ تَلَوْثِ وَࢽْدَيَيْ حَکَ يَيْ بࣸتࣸلْثِ
ࢽَاوَخَيْرِيَاڧَرَࢽْتَ    کࣸواْکَمَرْڧَايَا ࢽَهࣸوتَا,ࢽَاوَخَيْرِيَاڧَرَࢽْتَ کࣸواْکَمَرْڧَايَاࢽَهࣸوتَا
بَاوَاغࣸدَجّٜيٰ مَالَمْ يَثٜيٰ مَࢽَا    لَادَاأَکَࢽْيِي دَمَيْࢽٜيٰ مَاࢽَسَا,بَاوَاغࣸدَجٜيٰ مَالَمْ يَثٜيٰ مَࢽَا  لَادَاأَکَࢽْيِي دَمَيْࢽٜيٰ مَاࢽَسَا
وࣸنِى عٜمَکّࣸ حَرَّمَ ࡼللَّهࣸ ࡼلْجَّنَةَࡶَللَّهࣸ حَرْمِنِى,وࣸنِى عٜمَکّࣽ حَرَّمَ ࡼللَّهࣸ ࡼلْجَّنَةَࡶَللَّهࣸ حَرْمِنِي
کما تفدس عࢽ شبه يکوࢽ له ؞ اࢽالمشبى مࢽ تاه تااعزلل,کماتفدس عࢽ شبه يکوࢽ له ؞ اࢽ المشبه ممࢽ تاه تالزلل
کࣸمَاتَࢽْبَيَّا بَࢽْدِّرْ حَلَرْࢽِي مࣸتࣸمْ يَابِي,کࣸمَاتَࢽْبَيَّابَࢽِدِّرْ حَلَرْࢽِي مࣸتࣸمْ يَابِي
عليه ازکى صلا ة الله ثم على ؞ کل ا لنبيبيࢽ نا الا صباح والامل,علبه ازکࢽ صلام الله ثم عڢلى ؞ کل النبيبيࢽ نا الاباح والامل
يَايِ حَلِتَّ دࣸکْ ڢࣸدࣸومِࢽْ مࣸحَمَّدࣸ؞ دࣸࢽْ سࣸودَيَرْدَاتَسْ غَسِيدِ مࣸحَمَّدَا,بَايِ حَلِتَّ دࣸکْ ڢࣸدࣸومِࢽْ مࣸحَمَّدࣸ ؞ دࣸࢽْ سࣸودَيَرْدَاتَسْ غَسِيدِ مࣸحَمَّدَا
وࣸنداکࣸءنياجَبَ٘تَاکࣸ کٜبࣸيْطࣸطࣸمْ بَلَغِيࢽَ دࣸومࣸوعکٜمْکِ ڢَاطࣸ عࣸوَسْتَتَا,وࣸندَاکࣸ ءࣸنْيَاجَبَ٘تَا کࣸڢٜبࣸيْطࣸطࣸمْ بَلَڧِنيࢽَ دࣸومࣸعٜڢٜمْکِ ڢَاطࣸ عࣸوَسْتَتَا
بّعّسّاکࣸمَ مَاسࣸ جَࢽَّبَابَا,بَعَسَاکࣸمَ مَاسࣸ جَࢽَّبَابَا
أَکَبِيسࣸ سَيْ سَارَادَسࣸوکَ أَکٜيٰ مࣸسࣸ ؞ أَࢽْ بِيسࣸ دࣸکْ أَࢽْ کَسْسࣸ دَرَجَ الْمࣸحَمَّدَا,أَکَبِيسࣸ سَيْ سَارَادَسࣸوکَ أَکٜيٰ مࣸسࣸ ؞ أَࢽْ بِيسࣸ دࣸکْ أَࢽْ کَسْسࣸ دَرَجَالْمࣸحَمَّدَا
سࣸوْابَ ڧَرْڢِي کࣸوْاسَرَوْتَا کࣸوْاذَمَادَرَشِࢽْ ڢَهِمْتَا,سࣸواْبَ ڧَرْڢِي کࣸواْسَرَوْتَا  کࣸواْذَمَادَرَشِࢽْ ڢَهِمْتَا
لولا ايمتنا لله دفدسبفوا ؞ لم نلتڢتهم سوى بالبيض والاسل,لولا ايمتنا للر دفدسبفوا ؞ لم نلت ڢتم سوى بالبيض والاسل
ࢽَاوَخَيْرِيَاڧَرَࢽْتَ     کࣸوْاْ کَمَرْڧَايَاࢽَهࣸوتَ,ࢽَاوَخَيْرِيَاڧَرَࢽْتَ کࣸواْکَمَرْڧَايَاࢽَهࣸوتَ
بَامَڢِي مࣸوࢽِࢽْ بَلَاء    غࣸࢽْ مࣸتࣸم ڢاثٜيٰ دࣸعَاءِ,بَامَڢِي مࣸوࢽِࢽْ بَلَاءِ غࣸࢽْ مࣸتࣸمْ ڢَاثٜيٰ دࣸعَاءِ
ڧَࢽٜيٰ دَوَاࢽَسَا سَيْ غَابَا سࣸکٜيٰ  کَمَرْمࣸسࣸلْمِي دَکَاڢِرِٜي باشِرِٜي,ڧَࢽٜيٰ دَوَاࢽَسَاسَيْ غَابَاسࣸکٜيٰ کَمَرْمࣸسࣸلْمِي دَکَاڢِرِي بَاشِرِي
غَامࣸ غࣸࢽْ جِيکَࢽْکَ شَيْخࣸ    دࣸوٜࢽْ إسَرْکَاکَࢽْکَ ࢽࣸوحࣸ,غَامࣸ غࣸࢽْ جِيکَࢽْکَ شَيْخࣸ   دࣸوࢽْ إِسَرْکَاکَࢽْکَ ࢽࣸودࣸ
کࣸمَ کرْکَبِيسࣸ أَکَࢽْ أَبِࢽْدَسࣸکٜي ࢽࣸڢِ    إِࢽْدَيْ أَبِࢽْࢽَࢽْ بَابࣸ کٰٜوْڢَ کَغَاࢽٜيٰ,کࣸمَ کَرْکَبِيسࣸ أَکَࢽْ أَبِࢽْدَسࣸکٜيٰ ࢽࣸڢِ  إِࢽْدَيْ أَبِࢽْࢽَࢽْ بَابࣸ کٜوڢَ کَڧَاࢽٜيٰ
الله يکي ک يميدکي دڢرࢽثک  برࢽي کࢽو تي مرحب دزوࢽکا,الله يکࢽ ک يميدکي دڢرࢽثکي   برࢽي کࢽو تي مرحب دزوࢽکا
ثَࢽْ أَرَاࢽَࢽْ ࢽَࢽْتَ تَاشِ    بَاتَ لَامࣸࢽْثٜىٰمَ سَاشِ,ثَࢽْ أَرَاࢽَرْࢽَࢽْ تَتَاشِ بَاتَ لَامࣸࢽْثٜىٰمَ سَاشِ
حَسَّدَادࣸوْاْمِࢽْ شَڧَاوَا    کࣸوْاْسࣸکِبْرࣸ ذࣸوَاطَغَاوَا,حَسَّدَادࣸوْاْمِࢽْ شَڧَاوَا کࣸوْاْسࣸکِبْرࣸذࣸوَاطَغَاوَا
بَکࣸوَاثٜىٰ دَىْ ࢽِيڢَادَࢽسَࢽْ جِکِيبَا    دࣸومِࢽْ کࣸوعَذَوࢽٜىٰ سَىْ عيِى صَࢽَاءَ,بَکࣸوَاثٜي دَيْ دَࢽِيڢَادَࢽْسَࢽْ جِکِيبَا   دࣸومِࢽْ کࣸوعَذَوْࢽٜي سَىْ عَيِى صَࢽَاءَ
کَاغَامَࢽْيَا سࣸࢽْسَوْ غَسَکِيَا   مَالࣸمَا کࣸمَاسࣸࢽْ تَاکٜيٰ شِࢽَا,کَاغَامَࢽْيَاسࣸࢽْسَوْغَسْکِيَا  مَالࣸمَاکࣸمَاسࣸࢽْ تَاکٜيٰ شِࢽَا
إِࢽْبَاکَڢَطِي کَࢽَاغࣸدࣸوبَا,إِࢽْبَاکَڢَطِي کَࢽَاغࣸدࣸوبَا
کࣸکَوْدَإِدَاࢽࣸࢽْکࣸ غَلّࣸࢽْتَ دࣸوࢽِيَا ؞  کَذَاذࣸوثِيَرْکَ تَبَرْتَ دࣸࢽْ سࣸࢽْ مࣸحَمَّدَا,کࣸکَوْدَإِدَاࢽࣸࢽْکࣸ غَلّࣸࢽْتَ دࣸوࢽِيَا ؞ کَذَاذࣸوثِيَرْکࣸ تَبَرْتَ دࣸࢽْ سࣸࢽْ مࣸحَمَّدَا
سَيْ يَيْ کَڢَارَوإِࢽْْ کࣸويَاڧِيَا   يَاجَىٰ مَکَࢽْسَاعَذَابَ اَلْأَخِرَىٰ,سَيْ يَيْ کَڢَارَإࢽْ کࣸويَاڧِيَا  يَاجَيٰ مَکَࢽْسَاعَذَابَ الَاَخِرَىٰ
أࢽْکَثٜىٰ يَثِرَايَتَاشِ    يَاکَتَرْتَ غَوَࢽْدَيَيْشِ,أَࢽْکَثٜيٰ يَثِرَايَتَاشِ  يَاکَ کِتَرْتَ غَوَࢽْدَيَيْشِ
ذَاسࣸ عِيَ هَࢽَ أَصَادࣸو دَࢽِي کَيْ ڟَيٜيٰ دَغَ ثِکِي أَݣࣸيْ رَشِࢽْ,ذَاسࣸ عِي هَࢽْ أَصَادࣸودَࢽِي کَيْ ڟَيٜيٰ دَغَ ثِکِي أَݣࣸيْ رَشِࢽْ
ملَّکَاࢽٜيٰ مَاسي ثࣸوتَا   ڢَجِرِي کٜيٰ تَاࢽَدِࢽْتَا,هَلَّکَاࢽٜيٰ مَاسࣸ ثࣸوتَا ڢَاجِرِي کٜيٰ تَاࢽَدِࢽْتَا
سَيْ إِيَالِي سࣸيْتَ کࣸوکَا    غَازَࢽٜيٰ أࢽْ لࣸلّࣸبٜيٰکَا,سَيْ إِيَالِي سࣸيْتَ کࣸوکَا غَازَࢽٜيٰ أَࢽْ لࣸلّࣸبٜيٰکَا
واعلم عجال الفول متسع ؞ ڢيها ونا الطول ما يخشى مࢽ الملل,واعلم بجال الفول متسع ؞ ڢيماوتا الطول ما يخشى مࢽ الملل
وَࢽْدَبَيْتࣸوبَ کࣸࢽْجِ حَڧَّاشِڧࣸوࢽَا    کࣸࢽجِياَ وَعْظࣸࢽَا کࣸذَمْ يِࢽْڢَ سَوْࢽَا,وَࢽْدَبَيْتࣸوبَ کࣸࢽْجِ حَڧَّاشِڧࣸوࢽَا   کࣸࢽْجِيَاوَعْظࣸࢽَاکࣸ ذَمْ يِࢽْڢَسَوْࢽَا
دَدَاوَرَغࣸوَاکَامࣸسࣸلمِى سࣸجِيتا    سࣸبَرْسࣸࢽ سࣸتَارَادَمِيزِࢽا,دَدَاوَرَ غࣸوَاکَامࣸسࣸلمِي سࣸجِيتَا   سࣸبَرْسࣸ سࣸتَارَادَمِيزِࢽَا
تعلى نا زمࢽ تهم,تعلى نڢ زمࢽ تهه
غَدࣸ کَࢽْ بࣸکَاتࣸوࢽَي کَيِومَسࣸ  تَيْمَکࣸو کَاسَمِ لاَدَکَايِبَّبرْ ڧَارࣸوَا,غَدࣸکَࢽْ بࣸکَاتࣸوࢽَࢽْ کَيࣸومَسَ   تَيْمَکࣸوکَاسَامِ لاَدَاکَايِبَّرْ ڧَارࣸوَا
رࣸفَنتٜ نࣽحِمّࣽوجَنڢِتࣽيࣽو>   کَࢽْنڡَ يࣽبࣽيْتٜ إدٜرْڢٜسࣸفࣽلْ,رࣸفࣽنْتٜ نࣽحِبّࣽوٜجَنڢِتࣽيࣽوکَࢽْ جَنڡَ يࣽبࣽيْتٜ إِدٜرْ ڢٜسࣸفࣽلْ
إِࢽْبَاسَاݒࣸواْأَکَيْ ࢽࣸڢِيبَا,إِࢽْبَاسَايࣸواْأَکَيْ ࢽࣸڢِيبَا
ذَمَامࣸومِࢽِي إࢽْ يَاجِ وَعْظࣸ شِسَمْ    دَطِى ࢽَرِيبَادَاࣸࢽࣸڢَاڧِى غَسࣸࢽَّرْمࣸحَمَّدَا,ذَمَامࣸومِࢽِ إِࢽْ يَاجِ وَعْظࣸ شِسَمْ  دَطِي َرِيبَادَاࣸࢽْڢَاࢽِي غَسࣸࢽَّرْ مࣸحَمَّدَا
جَنْفࣸدٜ يࣸمَّ اَلْفࣸرْءَاࢽَ وَالسّࣸورَةࣸعٜسِمࣸورٜ,جَنْفࣸدٜيࣸمَّ ࡶَلْفࣸرْءَاࢽَ وَالسّࣸورَةࣸعٜسِمࣸورٜ
ڢَرَاࢽَاتَࢽَاتَڢَسَاغَکَاࢽࣸودَڧࣸلّࣸوَرْ     مِيَاغࣸودَسࣸࢽْکَ ڢَڧَرْيَتَاغَمࣸحَمَّدَا,ڢَرَاࢽَاتَࢽَاتَڢَسَاغَکَاࢽࣸودَڧࣸلّࣸوَرْ  مِيَاغࣸودَسࣸࢽْکَ ڢَڧَرْيَتَاغَمࣸحَمَّدَا
وليس يهل ذوالتفوى جوارد ؞ کالعيࢽ والسمع ت صبح ونامل,وليس يعمل ذوالتفوى جوارحه ؞ کالعيࢽ والسمع ت صبح وندامل
شِي ڢِدَاءࣸࢽَاسَ حَࢽْيَا    کٜىٰدَڧࣸلْ هࣸوَخَمْسࣸ مِيَّا,شِي ڢِدَاءࣸࢽَاسَ حَࢽْيَا کٜيٰدَڧࣸلْ هࣸوَخَمْسࣸ مِيَّا
دَطَ بَاکࣸرْطِ ࢽْکَ کَاذࣸبَابَا,دَطَ يَاکࣸرْطِࢽْکَ کَادࣸبَابَا
کَࢽْ تَهࣸوْوَرْمَاسࣸ وَࢽْکَا    غَالِکَّڢَࢽِي أَطِࢽْکَا,کَࢽْ تَهࣸوْوَرْمَاسࣸ وَࢽْکَا غَالِکَّڢَࢽِي أَطِࢽْکَا
وࣸنِى عٜمَکّࣽ لاَخَيْرَمࣽجّٜرٜعَلَنَاڢِح مَࢽ لاَّيَسْتَحْيِى,وࣽنِى عٜمَکّࣽ لاَخَيْرَمࣽجّٜرٜعَلَنَاڢِح مَࢽْ لاَيَسْتَحْيِى
بَاذَاتَ ثِکَادَأَرْزࣸکَابَا,بَاذَاتَ ثِکَادَأَرْزࣸکَابَا
دَࢽَمِيمَࢽْثِي دَڧࣸلَّاغَابَا,دَࢽَمِيمَࢽْثِي دَڧࣸلَّاغَابَا
وَثّٜيٰ کٜيٰ حَکَ غوْاْبٜيٰ دࣸلٜيٰ    لَاخِرَاتَيْ غࣸوْاْلٜيٰ غࣸوْاْلٜيٰ,وَثّٜيٰ کٜيٰ حَکَ غࣸوْاْبٜيٰ دࣸولٜيٰ لَاخِرَاتَيْ غࣸوْاْلٜيٰ غࣸوْاْلٜيٰ
أّࢽْثٜيٰ کَرَاتࣸو سࣸࢽْثٜيٰ سࣸࢽڧِيَا    سࣸࢽْ طَوعَدِيکࣸوذَاسࣸ ڧَسَرْ جَبَىٰ,أَࢽْثٜيٰ کَرَاتࣸوسࣸࢽْثٜيٰ سࣸࢽْڧِيَا  سࣸࢽْ طَوْمَدِيکࣸوذَاسࣸ ڧَسَرْجَبَىٰ
سيش,سيش
سَي شِسَࢽْ ڢَضَلَاغَرٜيٰسࣸ  رَࢽْ مَثٜيٰوَرْ طَࢽْغَ ࢽَاسࣸ,سَيْ شِسَࢽْ ڢَضَلَاغَرٜيٰسࣸ رَࢽْ مَثٜيٰوَرْطَࢽْغَ ࢽَاسࣸ
أَمَّاڢَاإِࢽْ بَيْتَرْدَرِࣸوَابَا  يَجَاڧَسَادَيتࣸوࢽࣸويَيْ ثِکࣸو,أَمَّاڢَاإِࢽْ بَيْتَرْدَرࣸوَابَا  يَجَاڧَسَادَيَتࣸوࢽࣸويَيْ ثِکࣸو
أَکࣸࢽْ وَسࣸࢽ ڟࣸࢽْڟَايٜىٰ دَمࣸريَسّࣸ تَڢِࢽَࢽْ    غَغࣸوغٜىٰ دَدَاطى دࣸک سࣸجِيسࣸ دَاَحمَدَا,أَݣࣸيْ وَسࣸ ڟࣸࢽْڟَايٜيٰ دَمࣸرْيَسّࣸ تَڢِّࢽَࢽْ  َغࣸوغٜيٰ دَدَاطِي دࣸکْ سࣸجِيسࣸ دَاَحْمَدَا
هَرْأَذَارٜيٰ رَࢽْسَ بَيْ سَࢽِيبَا,هَرْأَذَارٜىٰ رَࢽِسَ بَيْ سَࢽِيبَا
کَيْدَرَبّࣸ اِلْعَرْشِ کَاثٜي ذَاکَ بِيشِ کَکࣸوْأَمِࢽْثٜيٰ,کَيْدَرَبّࣸ اِلْعَرْشِ کَاثٜيٰ ذَاکَ بِيشِ کَکࣸوْأَمِࢽْثٜيٰ
رَࢽْ ذࣸوَايَاڧِࢽْ تَبࣸوکَ   ذࣸالْجَلالِ شِسَامࣸغَࢽْکَ,رَࢽْ ذࣸوَايَاڧِࢽْ تَبࣸوکَ  ذࣸواْالْجَلَالِ شِسَامࣸغَࢽْکَ
بَسࣸ ڢَاسَ کِرَاسࣸࢽَادَطِࢽبَا,بَسࣸ ڢَاسَ کِرَاسࣸࢽَادَطِيبَا
رࣸوَࢽْ جَمَعَابَذَى غَمٜىٰبَا,رࣸوَࢽْ جَمَعَابَذَىْ غَمٜيٰبَا
مࣸتَاࢽٜيٰ سࣸبَيَّࢽَ دࣸدَّ صَابࣸوࢽْدَسࣸࢽْکّيِ   دَبَابࣸ وࣸرِࢽْ بࣸويࣸوغَأللَّهْ ࢽَأحْمَدَا,مࣸتَاࢽٜيٰ سࣸبَيَّࢽَ دࣸدَّ صَابࣸوࢽْدَسࣸࢽْکَيِ   دَبَابࣸ وࣸرِࢽْ بࣸويࣸوغَاَللَّهْ ࢽَأحْمَدَا
تࣸࢽْدَسࣸࢽَّرْمࣸصْطَڢَاࢽٜيٰ    إِࢽْ مࣸتࣸمْ يَابَبَّکٜيٰ ࢽٜيٰ,تࣸࢽْدَسࣸࢽَّرْمࣸصْطَڢَاࢽٜيٰ  إِࢽْ مࣸتࣸمْ يَابَبَّکٜيٰ ࢽٜيٰ
وکل عبدغدت لله عنى ته ؞ على العد وبذاک اک العزڢيصل,وکل عبدغدت لله عن ته ؞ على العدوبذاک العزڢليصل
کࣸمَ ڧَرْيَتَاوَاثٜيٰ غَڢَطَرْأࣸبَࢽْغِجِ ؞  سࣸبْحَاࢽࣸهࣸ ڧَهَّارࣸ سَرْکِي مࣸحَمَّدَا,کࣸمَ ڧَرْيَتَاوَاثٜيٰ غَڢَطَرْ أࣸبَࢽْغِجِ ؞ سࣸبْجَاࢽࣸهࣸ ڧَرَّارࣸ سَرْکِࢽْ مࣸحَمَّدَا
وَ مَسْحࣸ ࡼلرَّ عْشِ عٜمَسْکࣸدٜ هࣽو رٜ دٜرْ وَ غَسْلࣸ ࡼلرِّ,وَمَسْحࣸ ࡼلرَّ عْشِ عٜمَسْکࣸدٜهࣸورٜدٜرْوَغࣸسْلࣸ ࡼلرِّ
سࣸيْتَ عِلمِ تࣸࢽْدَڢَارِي غَسْکِيَاتَرِ غَايِ شَرِّي,سࣸيْتَ عِلْمِ تࣸࢽْدَڢَارِي غَسْکِيَاتَرِغَايِ شَرِي
عَبِࢽدَ يسَاࢽَثٜىٰ دَکࣸوکَرکࣸيِيثࣸ    دࣸومِࢽ بَابࣸ سࣸوعَبَابِࢽْ صَࢽَاءَ,عَبِࢽْ دَيَسَاࢽَثٜيٰ دَکࣸوکَرْکࣸيِيثࣸ  دࣸومِࢽْ بَابࣸ سࣸوعَبَابِࢽْ صَࢽَاءَ
بَاعَ طَوْکَاࢽَيْ دَعَيْبِ    رَࢽْ کَرَࢽْتَاوَرْ کتَابِ,بَاعَ طَوْکَاࢽَيْ دَعَيْبِ رَࢽْ کَرَࢽْتَاوَرْکِتَابِ
مي,مي
ڢهم نجوم کما فال الرسول لنا ؞ ڢلتعتفد حبم بالفلبوابتل,ڢلهم نجوم کما فال الرسول لنا ؞ ڢلتعتفدکبم بالفلب وابسل
بَأَبَاکࣸ رَبࣸوْاأَلَاخِرَابَا,بَأَبَاکࣸ رَبࣸوْاْأَلَاخِرَابَا
حَجِّ زَکَّاغَاکَسَالَهْ    تَاڟَرٜيٰکَ ثِکِࢽْ جَهَالَهْ,حَجِّ زَکَّاغَاکَسَالَهْ   تَاڟَرٜيٰکَ ثِکِࢽْ جَهَالَهْ
کَيْ ڧࣸواڧࣸلْوَاتَاڟِيَايٜيٰ    غَامࣸتَاࢽٜيٰ ࢽَاتَمَايٜيٰ,کَيْ ڧࣸواڧࣸلْوَاتَاثِيَايٜيٰ غَامࣸتَاࢽٜيٰ ࢽَاتَمَايٜيٰ
إِدَࢽْ سࣸکَذࣸوسࣸࢽَابَرَاکَرْعَبَاسࣸ    بَعَاتَيْمَکࣸوࢽْ مَرَرْکٜࢽْ طَبِى عَ,إِدَࢽْ سࣸکَذࣸوسࣸࢽَابَرَاکَرْعَبَاسࣸ   بَعَاتَيْمَکࣸوࢽْ مَرَرْکٜࢽْ طَبِى عَ
تَابِ ڧَࢽْ واڢَاتَشَربٜىٰ دَاأکࣸوْࢽى مَڢࣸدَاأرَيٜىٰ,تَابِڧَرْوَڢَاتَشَرْبٜيٰ  دَاأَکࣸويْ مَغࣸدَاأَرَابٜيٰ
مَيْ شِغَرْسَ بَذَيْ رَوَرْڧَڢَابَا,مَيْ شِغَرْسَ بَذَيْ رَوَرْڧَڢَابَا
وَايَکٜىٰ ڧَارَاࢽَسَامࣸ   کَاغَ يَاکࣸوْامَاهࣸمࣸومࣸ,وَايَکٜيٰ ڧَارَاࢽَسَامࣸ  کَاغَ يَاکࣸوْامَاهࣸمࣸومࣸ
کَيْدَڢَڧِري دَيْࢽَ زَرْغِࢽْ تَاجِري  کَيْ غَࢽِيِّ دَيْࢽَ زَرْغِࢽْ عٜࢽْعࣸوَا,کَيْدَڢَڧِرِي دَيْࢽَ زَرْغِࢽْ تَاجِرِي  کَيْ کࣸوغَࢽِيِّ دَيْࢽَزَرْغِࢽْ ࢳِࢽْ عَوَا
يَدَّکَيْ أيْکِ أسَاکَ    مَاأَبِࢽْدَمࣸتࣸمْ يَشࣸوکَ,يَدَّکَيْ أَيْکِ أَسَاکَ   مَاأَبِࢽْدَمࣸتࣸمْ يَشࣸوکَ
ڢصل نع يباࢽ حکم ا لتليد ڢى عفايدالتوحيد,ڢصل نا يباࢽ حکم التفليد ڢى عفابدالتوحيد
مَيْسࣸࢽْ حَڧِيڧَا دࣸويَتَࢽْبَيِ مَالَمِي  مَيْسࣸࢽْ وْدْاتَا کࣸويَتَيْمَکِ ࢳࢽْ عࣸوَا,مَيْسࣸࢽْ حَڧِيڧَادࣸويَتَࢽْبَيِ مَالَمِي مَيْسࣸࢽْ وَدَاتَاکࣸويَتَيْمَدِ ࢳࢽْ عࣸوَا
ڟَيِي ڢَدَطَاإِࢽْ يَايِ ڟَࢽَࢽِي دَڢِرْغِتَا   مࣸسࣸلْمِي سࣸࢽَاڢَکِرَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدَا,ڟَيِي ڢَدَطَاإِࢽْ يَايِ ڟَࢽَࢽِي دَڢِرْغِتَا   مࣸسࣸلْمِي سࣸࢽَاڢَکِرَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدَا
دَومِࢽْ عَࢽْسَࢽِى شَرِيڢَىْ ࢽَأللهْ    بَاسَايِࢽْ کࣸوَطَىْ سَبِيلِ دَطَاعَ,دࣸومِࢽْ عَࢽْسَࢽِي شَرِيڢَىْ ࢽَأَللّه  بَاسَايِࢽْ کࣸوَطَىْ سَبِيلِ دَطَاعَ
کَرِڧٜي مَرَيَاوَࢽْدَ بَايَدَ أرْڧِي  کࣸمَ بَيْدَ دَࢽْغِ بَاعࣸبَاکࣸمَ بَاعࣸوَا,کَرِڧٜيٰ مَرَيَاوَࢽْدَبَايَدَأَرْزِڧِي  کࣸمَ بَيْدَدَࢽْغِ بَاعࣸبَاکࣸمَ بَاعࣸوَا
سَيْکࣸووحَدِيثَࢽْ أَࢽَّبِمّࣸ مࣸحَمَّدَا ؞  سࣸومَا تَڢَرْکِي ࢽٜيٰ تَذࣸواغَمࣸحَمَّدَا,سَيْکࣸووحَدِيثَࢽْ أَࢽَّبِمّࣸ مَحَمَّدࣸ ؞ سࣸومَاتَڢَرْکِي ࢽٜيٰ تَذࣸوا غَمࣸحَمَّدَا
بࣸورِࢽْةَ سَابَࢽْ غَرِي کࣸواْ ڢَغٜي  يَوَيْثِي تࣸدࣸࢽْ وَدَا ثَࢽْ سࣸکَدَاغٜي,بࣸورِࢽْةَ سَابَࢽْ غَرِي کࣸواْڢَغڧٜي  يَوَيْثِي تࣸدࣸࢽْ وَاثَࢽْ سࣸکَدَاغٜي
تم هٜوْتِ بٜتࣸفࣸلْ کࣸوطٜ يࣸرْمٜمࣽ جستنا کࣽعࣸهࣸوونواعٜيِطَاطَ کࣸوطٜهَيْرَتَا,تࣸم هٜوْتِ بٜتࣸفࣽلْ کࣸوطٜ يࣸرْمٜمࣽ جٜستناکࣽعࣸهࣸوونواعٜيطَاطَ کࣸوطٜ طٜهَيْرَتَا
کَرٜي دَبِرِي ڢَسࣸ جࣸورٜي غَمِي,کَرٜيٰ دَبِرِي بَسࣸ جࣸورٜيٰ غَمِي
وَࢽْسࣸ ࢽَاࢽَࢽْ حَڧِيڧَةََ مَاسࣸ تَرْکِي    مَاسࣸ حَࢽَ يِࢽْ رَبࣸاࢽحࣸ،ࣸسِي غَيَاڧِي,وَࢽْسࣸ ࢽَاࢽَࢽْ حَڧِيڧَةَ مَاسࣸ تَرْکِي   مَاسࣸ حَࢽَ يِࢽْ رَبࣸوࢽَحࣸمࣸسِي غَيَاڧِي
کَاغَ يَارَاسࣸوࢽٜيٰ شࣸوغَبَا کࣸومِي سࣸأَيَکَابَامَيْثٜيٰ بَارِي,کَاغَ يَارَاسࣸوࢽٜيٰ شࣸوغَبَا کࣸومِي سࣸأَيْکَابَامَيْثٜيٰ بَرِي
مࢽج,مِࢽج
شِرْوَاتَڢِي أَبِࢽْکَ کࣸوبَک بَاتَبَا   غَڢِيَامِࢽَاڢِرْثِي غَرٜيٰتَ ࢽَأوْرٜيٰ,شِرْوَاتَڢڧِي أَبِࢽْکَ کࣸوبَکَ بَاتَبَا   غَڢِيَامِࢽَاڢِرْثِي غَرٜيتَ ࢽَأوْرٜيٰ
إِتَدَيْ سَبَبِي تَکَسࣸواْ تَعَذَامَيْ  إِࢽْ دَيْ يَاثٜيٰ بَاشِ سَکِࢽْتَا,إِتَدَيْ سَبِبِي تَکَسࣸواْتَعَذَامَيْ  إِࢽْ دَيْ يَاثٜيٰ بَاشِ سَکِࢽْتَا
بل يحمل العرش املاک ثمانيتا ؞ وناالحفيفت فطعداغير محتمل,بل يحل العرش املاذ ثايته ؞ وناالحفيفت فطعاغيرمحتمل
نࣸلاَطࣽ اَلَّ مَاکِ صَلَّح ࡻللَّهࣸ عَلَࢨْهِ وَسَلَّمَ جَمْ عٜکِسِيىٰ,نࣽلَاِطࣽ ࡶٔلَّ مَاکِ صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيىٰ
بَادَکࣸو غَسْکِيَرْ مࣸحَمَّࢽْ مَأيْکِي   دࣸوࢽْ کَذَمْ مࣸࢽِي کَذَمْ کࣸو سَلِيمِمِ,بَادَکࣸوغَسْکِيَرْ مࣸحَمَّࢽْ مَأَيْکِي   دࣸوࢽْ کَذَمْ مࣸومِࢽِي کَذَمْ کࣸوسَلِيمِ
إدَࢽ بَاکَ اَيکوطَرٜى غِدَࢽْکَ    دَبَاکَدَعِيکࣸࢽ حࢽَاوَزࢽَا,إِدَࢽْ بَاکَ أَيکࣸوطَرٜي غِدَࢽْکَ  دَبَاکَدَعِيکࣸࢽْ حَࢽَاوَزِࢽَا
ࢽَࢽْتَدࣸواْ کَࢽࣸو,يَࢽْتَدࣸواْ کَࢽࣸوا
سࣸورَࢽْسࣸ دَکَيْ بَيَاݒَثٜيٰبَا,سࣸورَࢽْسࣸ دَطَيْ بَيَابَثٜيٰبَا
