ImageID,Label,Notes,GroundTruth,Prediction,ImagePath,Timestamp,CER,WER
Infiraji_4.pdf_page_11_line_001,Wrong transcription,+ number,8,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_11_line_001.png,2025-12-20T10:51:34,1.0,1.0
Infiraji_4.pdf_page_12_line_001,Script mismatch (non-Arabic),,9,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_12_line_001.png,2025-12-20T10:51:44,1.0,1.0
Infiraji_4.pdf_page_13_line_001,Wrong transcription,+ number,10,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_13_line_001.png,2025-12-20T10:51:53,0.5,1.0
Infiraji_4.pdf_page_14_line_001,Script mismatch (non-Arabic),,11,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_14_line_001.png,2025-12-20T10:51:58,0.5,1.0
Infiraji_4.pdf_page_14_line_008,Wrong transcription,partial,سَيْ أَسَازَبَّاࢽِيَاوَا غَرْغَطࣸوسࣸ رکࣸوْوَا,سَيْ أَسَازَابَّاࢽِيَاوَا غَرْغطࣸوسࣸ سࣸطࣸورَکࣸووَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_14_line_008.png,2025-12-19T11:34:15,0.1304347826086956,0.25
Infiraji_4.pdf_page_14_line_013,Valid but hard,,غَبَࢽْتࣸوبَاوࣸرِࢽْ ڢِتࣸوبَا,غَݒَتَتࣸوبَاوࣸرِِࢽْ ڢِࢽࣸوبَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_14_line_013.png,2025-11-20T08:52:31,0.074074074074074,0.5
Infiraji_4.pdf_page_15_line_001,Wrong transcription,+ number,12,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_15_line_001.png,2025-12-20T10:52:15,0.5,1.0
Infiraji_4.pdf_page_16_line_001,Wrong transcription,+ number,13,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_16_line_001.png,2025-12-20T10:52:22,0.5,1.0
Infiraji_4.pdf_page_17_line_015,Valid but hard,,بَسࣸ سَࢽْ شِࢽٜيٰ يَکٜيٰ کَرَابَا,بَسࣸ سَࢽْ شِࢽٜيٰ يَکٜىٰ إِبَبَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_17_line_015.png,2025-11-19T23:13:27,0.15625,0.4
Infiraji_4.pdf_page_18_line_015,Valid but hard,,بَسࣸ سَࢽْ شٜيࢽٜيٰ يکٜيٰ کِرَابَا,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_18_line_015.png,2025-11-19T20:53:30,0.25,0.6
Infiraji_4.pdf_page_20_line_015,Valid but hard,,دَطَ بَيْ ثٜيٰکࣸ لَاخِرَابَا,دَطَ بَىْ ثٜىٰ شٜىٰتَ لَاشِرَابَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_20_line_015.png,2025-11-19T20:44:00,0.1785714285714285,0.5
Infiraji_4.pdf_page_28_line_001,Wrong transcription,+ number,25,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_28_line_001.png,2025-12-20T10:52:31,1.0,1.0
Infiraji_4.pdf_page_2_line_008,Valid but hard,,َزَارِِيَ؞,زَارِيَ؞,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_2_line_008.png,2025-11-19T22:17:04,0.4,1.0
Infiraji_4.pdf_page_30_line_001,Wrong transcription,+ number,27,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_30_line_001.png,2025-12-20T10:53:28,1.0,1.0
Infiraji_4.pdf_page_30_line_003,Segmentation error,,کَدَکَيْ ࢽࣸوْامَ بَکَيْ جِرَابَا,َکيبࣸرَسَصَاوَ کَيْ غَبَرَابَوْسࣸکبَ,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_30_line_003.png,2025-11-19T21:00:53,0.5625,1.0
Infiraji_4.pdf_page_32_line_016,Valid but hard,,تاࢽجࢽس,تَاࢽجࢽس,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_32_line_016.png,2025-11-19T23:01:46,0.1666666666666666,1.0
Infiraji_4.pdf_page_33_line_001,Wrong transcription,+ number,30,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_33_line_001.png,2025-12-20T10:54:51,0.5,1.0
Infiraji_4.pdf_page_35_line_001,Wrong transcription,+ number,32,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_35_line_001.png,2025-12-20T10:54:56,0.5,1.0
Infiraji_4.pdf_page_36_line_001,Wrong transcription,+ number,33,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_36_line_001.png,2025-12-20T10:54:59,0.5,1.0
Infiraji_4.pdf_page_37_line_001,Wrong transcription,+ number,34,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_37_line_001.png,2025-12-20T10:55:02,0.5,1.0
Infiraji_4.pdf_page_38_line_001,Wrong transcription,+ number,35,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_38_line_001.png,2025-12-20T10:55:05,0.5,1.0
Infiraji_4.pdf_page_39_line_001,Wrong transcription,+ number,36,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_39_line_001.png,2025-12-20T10:55:07,0.5,1.0
Infiraji_4.pdf_page_3_line_001,Script mismatch (non-Arabic),,1,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_3_line_001.png,2025-12-20T10:52:39,0.0,0.0
Infiraji_4.pdf_page_3_line_002,Wrong transcription,بِسْمِ اِللَّهِ اِلرَّحْمَٰࢽِ الرَّحِيمِ وَصَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ اِلکَرِيمِ partial,بِسْمِ اِللَّهِ اِلرَّحْمَٰࢽِ وَصَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ اِلکَرِيمِ,بِسْمِ اللَّهِ اِلرَّحْمَٰࢽِ الرَّحِيمِ وَصَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ الْکَرِيمِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_3_line_002.png,2025-12-19T12:36:21,0.1866666666666666,0.625
Infiraji_4.pdf_page_40_line_001,Wrong transcription,+ number,37,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_40_line_001.png,2025-12-20T10:55:14,0.0,0.0
Infiraji_4.pdf_page_41_line_001,Wrong transcription,+ number,38,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_41_line_001.png,2025-12-20T10:55:17,0.5,1.0
Infiraji_4.pdf_page_42_line_001,Wrong transcription,+ non-Arabic,39,3,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_42_line_001.png,2025-12-19T13:07:10,0.5,1.0
Infiraji_4.pdf_page_43_line_001,Wrong transcription,,40,إࢽ,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_43_line_001.png,2025-12-19T13:12:06,0.5,1.0
Infiraji_4.pdf_page_43_line_009,Segmentation error,,شِکٜيٰ کࣸوْاْشِيمَابَذَيْ إِيَابَا,ِدِدَࢽْکࣸاتࣸوَࢽْ سَىْ يَثٜىٰ أَثْکِبَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_43_line_009.png,2025-11-19T20:59:04,0.7647058823529411,1.3333333333333333
Infiraji_4.pdf_page_44_line_001,Wrong transcription,+ non-Arabic,41,1,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_44_line_001.png,2025-12-19T13:07:57,0.5,1.0
Infiraji_4.pdf_page_45_line_001,Wrong transcription,+ numbers,42,41,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_45_line_001.png,2025-12-19T13:17:02,1.0,1.0
Infiraji_4.pdf_page_46_line_001,Wrong transcription,+ non-Arabic,43,ࢽ,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_46_line_001.png,2025-12-19T13:10:57,0.5,1.0
Infiraji_4.pdf_page_47_line_001,Wrong transcription,+ numbers,44,45,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_47_line_001.png,2025-12-19T13:17:16,1.0,1.0
Infiraji_4.pdf_page_4_line_001,Wrong transcription,+ number,2,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_4_line_001.png,2025-12-20T10:55:11,0.0,0.0
Infiraji_4.pdf_page_7_line_013,Segmentation error,,أَکَبَاشِ رِڧࣸࢽْمࣸ رِڧيٰبَا,أکَيَاسِي رِوْࢽِمَ بَيْ رَڧِاَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_7_line_013.png,2025-11-18T09:58:42,0.6666666666666666,1.0
Infiraji_4.pdf_page_8_line_001,Wrong transcription,+ number,5,,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_8_line_001.png,2025-12-20T10:55:41,1.0,1.0
Infiraji_4.pdf_page_8_line_016,Valid but hard,,کࣸواْوَاذَيْ حَوْشِ بَابَعَابَا,کࣸوْاوَاذَي هَوشِ بَابَعَابَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_4.pdf_page_8_line_016.png,2025-11-19T20:07:25,0.032258064516129,0.3333333333333333
Infiraji_5.pdf_page_10_line_016,Script mismatch (non-Arabic),,8,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_10_line_016.png,2025-12-20T10:55:46,1.0,1.0
Infiraji_5.pdf_page_12_line_016,Script mismatch (non-Arabic),,10,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_12_line_016.png,2025-12-20T10:55:48,0.0,0.0
Infiraji_5.pdf_page_13_line_017,Script mismatch (non-Arabic),,11,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_13_line_017.png,2025-12-20T10:55:49,0.5,1.0
Infiraji_5.pdf_page_15_line_016,Valid but hard,,وࢽد,رࢽد,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_15_line_016.png,2025-11-19T21:05:10,0.0,0.0
Infiraji_5.pdf_page_15_line_017,Script mismatch (non-Arabic),,13,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_15_line_017.png,2025-12-20T10:55:50,0.5,1.0
Infiraji_5.pdf_page_16_line_016,Script mismatch (non-Arabic),,14,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_16_line_016.png,2025-12-20T10:55:51,0.5,1.0
Infiraji_5.pdf_page_19_line_017,Irrelevant / page number / marginal ,,١٦,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_19_line_017.png,2025-12-20T10:56:24,1.0,1.0
Infiraji_5.pdf_page_1_line_003,Segmentation error,,الࢽَّاشِرࣸأَحْمَدࣸ اَلتِّجَاࢽِي حَڢِظَهࣸ اللَّهࣸ وَڢَّ ڧَࢽَااللَّهࣸ,الࢽَّاغِرْ أَمْمَدَ اَلࢽّجَاࢽِي مَڢِاظَهࣸ اِلَّهࣸرَجَّ مْࢽَالَه,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_1_line_003.png,2025-11-19T21:18:31,0.3529411764705882,1.0
Infiraji_5.pdf_page_1_line_005,Valid but hard,,بِإِذْࢽِ مࣸوَلِڢࣸ هَذَا,ِبِإِذْࢽِ مࣸوَلْهࣸ حَدَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_1_line_005.png,2025-11-19T21:59:53,0.1304347826086956,0.6666666666666666
Infiraji_5.pdf_page_1_line_006,Valid but hard,,الکِتَابࣸ اَلْحَاجِ,الاکِࢽَابࣸ اَابَ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_1_line_006.png,2025-11-19T20:40:07,0.1052631578947368,1.0
Infiraji_5.pdf_page_1_line_008,Valid but hard,,زَارِِيَ؞,زَارِوَمْ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_1_line_008.png,2025-11-19T20:36:10,0.2222222222222222,1.0
Infiraji_5.pdf_page_20_line_007,Valid but hard,,تَمت بحمدالله,تمتْ بِحَمْدِ اللَّهِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_20_line_007.png,2025-11-18T10:37:42,0.1538461538461538,1.0
Infiraji_5.pdf_page_20_line_010,Valid but hard,,.اميࢽ,ءاميࢽ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_20_line_010.png,2025-11-20T08:49:35,0.2,1.0
Infiraji_5.pdf_page_4_line_010,Valid but hard,,إِࢽْ أࣸوَا کࣸوْاْأࣸبَࢽْکَ کࣸوْمࣸغࣸࢽْتَرْ يٜࢽْ أࣸوَࢽْکَ,إِࢽْ أࣸرَاکࣸوْاْکࣸوْاْأࣸبَࢽْکَ کࣸواْمࣸغࣸࢽْࢽَرْبَࢽْ أࣸوَࢽْکَ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_4_line_010.png,2025-11-19T21:55:41,0.1964285714285714,0.6666666666666666
Infiraji_5.pdf_page_4_line_016,Script mismatch (non-Arabic),,1,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_4_line_016.png,2025-12-20T10:56:31,1.0,1.0
Infiraji_5.pdf_page_5_line_014,Valid but hard,,ثࣸوتَرْ ࢽَڧَسَرْسَ بَيْ سَثٜيٰ بَا طࢽد,شࣸوتَرْࢽَغَسَرْسَ بَࢽْ سَثٜيٰ بَا ِࢽْدِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_5_line_014.png,2025-11-19T22:39:11,0.1707317073170731,0.6666666666666666
Infiraji_5.pdf_page_6_line_009,Valid but hard,,إِࢽْبَاسَاݒࣸواْأَکَيْ ࢽࣸڢِيبَا,إمْبَاسَابࣸوْأَکَيْ ࢽࣸڢِبَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_6_line_009.png,2025-11-19T23:03:05,0.1,0.5
Infiraji_5.pdf_page_6_line_016,Script mismatch (non-Arabic),,4,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_6_line_016.png,2025-12-20T10:56:32,1.0,1.0
Infiraji_5.pdf_page_7_line_017,Script mismatch (non-Arabic),,5,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_7_line_017.png,2025-12-20T10:56:33,1.0,1.0
Infiraji_5.pdf_page_8_line_016,Script mismatch (non-Arabic),,6,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_8_line_016.png,2025-12-20T10:56:34,0.0,0.0
Infiraji_5.pdf_page_9_line_017,Script mismatch (non-Arabic),,7,,../data/ajami-prepared-no-partial-leak/train/Infiraji_5.pdf_page_9_line_017.png,2025-12-20T10:56:35,0.0,0.0
Infiraji_6.pdf_page_11_line_016,Wrong transcription,,ميشرࢽ,مى شرࢽ,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_11_line_016.png,2025-12-18T16:11:03,0.4,2.0
Infiraji_6.pdf_page_11_line_017,Script mismatch (non-Arabic),,9,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_11_line_017.png,2025-12-20T10:56:37,1.0,1.0
Infiraji_6.pdf_page_13_line_017,Script mismatch (non-Arabic),,11,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_13_line_017.png,2025-12-20T10:56:42,0.5,1.0
Infiraji_6.pdf_page_14_line_016,Script mismatch (non-Arabic),,12,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_14_line_016.png,2025-12-20T10:56:43,0.0,0.0
Infiraji_6.pdf_page_15_line_007,Valid but hard,,غَاتَ طَوْرٜيٰ تَࢽَاتَهَࢽْغٜيٰ کَࢽْ أَڧَارٜيٰ أَرٜيٰغٜيٰ,غَاتَ طَوْرٜىٰ تَࢽَاتَهَࢽْغٜىٰ کَࢽْ أَڧَارٜىٰ شِرِي أَرٜىٰغٜىٰ,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_15_line_007.png,2025-11-18T10:14:01,0.15,0.1666666666666666
Infiraji_6.pdf_page_15_line_016,Valid but hard,,سيش,سسيش,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_15_line_016.png,2025-11-19T21:05:47,0.0,0.0
Infiraji_6.pdf_page_15_line_017,Script mismatch (non-Arabic),,13,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_15_line_017.png,2025-12-20T10:56:44,0.0,0.0
Infiraji_6.pdf_page_16_line_016,Script mismatch (non-Arabic),,14,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_16_line_016.png,2025-12-20T10:56:45,0.5,1.0
Infiraji_6.pdf_page_18_line_016,Script mismatch (non-Arabic),,16,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_18_line_016.png,2025-12-20T10:56:47,0.5,1.0
Infiraji_6.pdf_page_19_line_016,Valid but hard,,سى مکࢽ,سي مکࢽ,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_19_line_016.png,2025-11-19T23:01:06,0.0,0.0
Infiraji_6.pdf_page_19_line_017,Script mismatch (non-Arabic),,17,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_19_line_017.png,2025-12-20T10:56:49,0.0,0.0
Infiraji_6.pdf_page_20_line_010,Wrong transcription,سَىْ يَثٜىٰ کࣸوࣸثٜى غَمࣸوسىٰ شِي أکَࢽْس ايَجٜىٰ غَعِيْسَىٰ partial,سَىْ يَثٜىٰ کࣸوࣸثٜى غَمࣸوسىٰ شِي أکَࢽْس اࢽسايَجٜىٰ غَعِيْسَىٰ,سَىْ يَثٜيٰ کࣸوࣸثٜيٰ غَمࣸوسَىٰ شِي أَکَࢽْسَ يَجٜىٰ غَعِيسَىٰ,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_20_line_010.png,2025-12-19T12:37:23,0.2575757575757575,0.875
Infiraji_6.pdf_page_20_line_016,Script mismatch (non-Arabic),,18,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_20_line_016.png,2025-12-20T10:56:50,0.5,1.0
Infiraji_6.pdf_page_21_line_016,Valid but hard,,سى يثٜىم,سي بثم,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_21_line_016.png,2025-11-19T20:32:02,0.125,0.5
Infiraji_6.pdf_page_21_line_017,Script mismatch (non-Arabic),,19,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_21_line_017.png,2025-12-20T10:56:51,0.0,0.0
Infiraji_6.pdf_page_22_line_016,Script mismatch (non-Arabic),,20,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_22_line_016.png,2025-12-20T10:56:53,0.0,0.0
Infiraji_6.pdf_page_23_line_016,Valid but hard,,تَمَت,ت,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_23_line_016.png,2025-11-19T21:01:02,0.4,1.0
Infiraji_6.pdf_page_23_line_018,Script mismatch (non-Arabic),,21,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_23_line_018.png,2025-12-20T10:56:55,0.5,1.0
Infiraji_6.pdf_page_4_line_016,Script mismatch (non-Arabic),,2,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_4_line_016.png,2025-12-20T10:57:00,1.0,1.0
Infiraji_6.pdf_page_6_line_016,Script mismatch (non-Arabic),,4,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_6_line_016.png,2025-12-20T10:57:03,1.0,1.0
Infiraji_6.pdf_page_9_line_017,Script mismatch (non-Arabic),,7َ,,../data/ajami-prepared-no-partial-leak/train/Infiraji_6.pdf_page_9_line_017.png,2025-12-19T13:08:51,0.5,1.0
Infiraji_7.pdf_page_10_line_001,Valid but hard,,ظَهِرِي أَذَتࣸࢽْتَ يَاڧِ کࣸواْوࣸتَا کࣸواْغَبِيڧِ,ڟَاإِرِِْ دَتࣸࢽْتَ يَاشِ کࣸواْرࣸࢽَاکࣸواْکࣸواْࢽَبِيڧِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_10_line_001.png,2025-11-19T20:44:45,0.2708333333333333,0.8
Infiraji_7.pdf_page_10_line_003,Valid but hard,,يَامَثى بَࢽى حَىعَ ڧࣸواْشِيَابَا,يَامَثٜيٰ بَيْ وٜيٰڢَ ڧࣸواْشِيَابَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_10_line_003.png,2025-11-19T21:11:37,0.1875,0.75
Infiraji_7.pdf_page_10_line_007,Valid but hard,,دࣸوْبِ مَࢽْيَࢽْ مَزَاجى مَاسࣸ شَࢽْ کࣸواْڟࣸواْدَجَوجى,دࣸوْبِ دَࢽْ مَࢽْيَࢽْ مَزَاجٜىٰ مَاسࣸ شَࢽْ کࣸواْڟࣸواْدَجَوْجٜيٰ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_10_line_007.png,2025-11-19T22:08:04,0.1923076923076923,0.3333333333333333
Infiraji_7.pdf_page_10_line_017,Script mismatch (non-Arabic),,10,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_10_line_017.png,2025-12-20T10:57:05,0.0,0.0
Infiraji_7.pdf_page_11_line_013,Valid but hard,,عَيٜࢽْ اࣸوَاإࢽْ تَࢽْبَيٰٜکࣸ ࢽَاغَ وَوْتَࢽْ غَالِبَࢽْکْ,يَٜࢽْ أࣸوَاإِࢽْ تَࢽْبَيٰٜکࣸ غَاغَ رَوْسَرْغَابَࢽْکࣸ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_11_line_013.png,2025-11-19T21:27:53,0.2592592592592592,1.0
Infiraji_7.pdf_page_11_line_016,Script mismatch (non-Arabic),,11,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_11_line_016.png,2025-12-20T10:57:06,0.5,1.0
Infiraji_7.pdf_page_12_line_016,Valid but hard,,دودِ ࢳࢽ,دوب عࢽْ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_12_line_016.png,2025-11-18T10:38:58,0.2857142857142857,1.0
Infiraji_7.pdf_page_13_line_004,Valid but hard,,سَي هࣸلࣸولࣸ دَشَࢽْ سِغَارِ بَاسࣸ إِسْتِغِڢَارِ,سَيْ هَلࣸولࣸ دَشَࢽْ شِغَارِ بَاسࣸ سࣸࢽْ إِسْتِࢽْغِڢَارِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_13_line_004.png,2025-11-18T10:44:54,0.2391304347826087,0.6666666666666666
Infiraji_7.pdf_page_13_line_012,Valid but hard,,مࣸغَ اَلࢽَّبِ بَادَڢِرْغِ,مࣸغَ اَلࢽَّبِ بَادَڢِرْغِتَابَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_13_line_012.png,2025-11-19T21:28:13,0.24,0.3333333333333333
Infiraji_7.pdf_page_13_line_016,Script mismatch (non-Arabic),,13,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_13_line_016.png,2025-12-20T10:57:08,0.0,0.0
Infiraji_7.pdf_page_14_line_009,Valid but hard,,دَاجَࢽْ غࣸرْذࣸواْ بَيَثٜي بَا,دَاجَࢽْ غࣸرْذࣸواْبَيَامَثٜيٰ بَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_14_line_009.png,2025-11-19T22:53:24,0.1724137931034483,0.5
Infiraji_7.pdf_page_14_line_017,Script mismatch (non-Arabic),,14,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_14_line_017.png,2025-12-20T10:57:08,0.0,0.0
Infiraji_7.pdf_page_16_line_016,Segmentation error,,تمت بحَمدلله,بحم ه,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_16_line_016.png,2025-11-18T10:37:59,1.0,1.0
Infiraji_7.pdf_page_16_line_019,Valid but hard,,تمت بحمد,مت ا,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_16_line_019.png,2025-11-19T20:23:25,0.25,0.5
Infiraji_7.pdf_page_16_line_020,Script mismatch (non-Arabic),,16,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_16_line_020.png,2025-12-20T10:57:09,0.5,1.0
Infiraji_7.pdf_page_1_line_004,Valid but hard,,إِلَىٰ مَايَحِبّࣸءَامِيࢽْ .. بِإِذْࢽِ الْمࣸوَلِّڢࣸ,إِࢽْيٰ مَايَحِبّࣸ ءَامِيࢽْ. بِإذْࢽِ اِلْمࣸرَلِّدࣸ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_1_line_004.png,2025-11-19T22:17:02,0.08,0.8
Infiraji_7.pdf_page_1_line_005,Valid but hard,,هَٰذَاالْکَتَابࣸ اَلْحَاجِ مَالَمْ عَلِيّࣸ,هَٰذَااَلْکِࢽَارࣸالْسَامࣸ مَالَمْ عَلِرّࣸ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_1_line_005.png,2025-11-19T21:29:01,0.119047619047619,0.75
Infiraji_7.pdf_page_2_line_001,Valid but hard,,بِسْمِ اَللَّهِ اِلرَّحْمَٰࢽِ اِلرَّحِيمِ وَصَلَّي عَلَي اَلࢽَّبِيِّ اِلࢽَّبِيِّ اِلْکَرِيمِ,بِسْمِ اِللَّهِ الرَّحْمَٰࢽِ الرَّحِيمِ وَاصَلَّࢽِ اَلَّهَ اَلَىِّ اَلࢽَّبِيِّ اِلْکَرِيمِ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_2_line_001.png,2025-11-19T22:57:01,0.1956521739130435,0.7777777777777778
Infiraji_7.pdf_page_2_line_015,Script mismatch (non-Arabic),,2,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_2_line_015.png,2025-12-20T10:57:10,1.0,1.0
Infiraji_7.pdf_page_3_line_016,Script mismatch (non-Arabic),,3,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_3_line_016.png,2025-12-20T10:57:11,1.0,1.0
Infiraji_7.pdf_page_4_line_016,Valid but hard,,دَامࢽي,دامي,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_4_line_016.png,2025-11-18T10:04:37,0.3333333333333333,1.0
Infiraji_7.pdf_page_6_line_014,Valid but hard,,يَاݒَثٜيٰ هَرْذࣸوثِ تࣸࢽْدَ بَاسَࢽِࢽْ کَلْمَرْشَهَادَا,يَابَثٜيٰ سَࢽْذࣸرتِ تࣸࢽْدَ بَاسَࢽِࢽْ کَلْمَࢽْ شسَادَا,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_6_line_014.png,2025-11-19T22:59:14,0.0566037735849056,0.6
Infiraji_7.pdf_page_6_line_017,Script mismatch (non-Arabic),,6,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_6_line_017.png,2025-12-20T10:57:13,0.0,0.0
Infiraji_7.pdf_page_7_line_001,Valid but hard,,شِڢَ جَاهِلْثِ يَثَرْبࣸ ࢽٜيٰ ࢽَکَاڢِرْثِ غَأَيْبࣸ,شِع بَاءِثِ يَثَرْبࣸ ࢽٜيٰ أَکَابِرْثِ غَأَيْبࣸ,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_7_line_001.png,2025-11-19T23:03:44,0.0816326530612244,0.5
Infiraji_7.pdf_page_7_line_016,Script mismatch (non-Arabic),,7,,../data/ajami-prepared-no-partial-leak/train/Infiraji_7.pdf_page_7_line_016.png,2025-12-20T10:57:13,0.0,0.0
