ImageID,GroundTruth,Prediction,CER,WER
Infiraji_4.pdf_page_29_line_005,يَيْ شِرِࢽْ ࢽٜيٰمَࢽْ ڢِتِلَّهْ    دࣸࢽْ يَڟٜيٰ رٜيٰ دࣸحࣸࢽْ جَهَالَهْ,يَيْ شِرِࢽْ ࢽٜيٰمَࢽْ ڢِتِلَّه  دࣸࢽْ يَڟٜيٰ رٜيٰ دࣸحࣸࢽْ جَهَالَ,0.07462686567164178,0.2222222222222222
Infiraji_10.pdf_page_11_line_007,إِتَثٜيٰ ڧَذامَاوثٜيٰ بَاتَ دَڟَڢْتَا  ڧࣸمْرِࢽْتَ يَابࣸوثٜيٰ کَمَرْوَࢽِ کࣸمْرٜيٰ,إِتْثٜيٰ ڧَذَامَاوَثٜيٰ بَاتَ دَڟَڢْتَا  ڧࣸمْرِࢽْتَ يَابࣸوثٜيٰ کَمَرْ دَࢽْ کࣸمْرٜيٰ,0.075,0.5
Infiraji_9.pdf_page_7_line_007,إِࢽْ عَࢽْ غََبَسْࢽٜيٰ عَاجٜيٰ دِيکࣸوَا     إِࢽْ أَࢽْيِي يَمَّا عَاجٜيٰ ثَࢽْثَغَا,إِࢽْ عَࢽْ غَبَسْࢽٜيٰ عَاجٜيٰ دِيکࣸوَا  إِࢽْ أَࢽْيِي يَمَّاعَاجٜيٰ ثَࢽْثَڧَا,0.075,0.4
Knowledge_to_Follow_God_Gandal_Fii_Rewugol_Alla.pdf_page_10_line_013,وَتَرَکَ ࡼلْمࣸنْهِييَاتِ عَذّࣸفࣸلْ هَطَاطࣶ وَࡹِعْلَمْ,وَتَرَّکࣽ ࡼلْمࣸنْهِييَاتِ عَذّࣸفࣽلْهَطَاطࣶ وَࡹِعْلَمْ,0.07547169811320754,0.6
Infiraji_7.pdf_page_12_line_005,ذَابَيَامَىْ تَادَصَوْتِ کٜىٰ هَࢽَاکَ تࣸࢽِࢽْ وَڢَاتِى,ذَابَيَامَيْ تَادَصَوْتِ کٜيٰ هَࢽَاکَ تࣸڢِࢽْ وَڢَاتِي,0.07547169811320754,0.6666666666666666
ELIT_WAN_00130_009v_line_010,فالواالتى ک لم يوجدلم تعش ؞ بالاختيارولکࢽ بالبلا ء بل,فالواالتحىک لم يوجدلم تعش ؞ بالاختيارولک بالبلاء بل,0.07547169811320754,0.5
Infiraji_8.pdf_page_22_line_014,مَاسࣸمࣸمّࣸوࢽَرْخِيَاࢽَا    يَاحَلِࢽْسࣸ إرِࢽْ ࢽَڧࣸوࢽَا,مَاسࣸ مࣸمّࣸوࢽَرْخِيَاࢽَا  يَاحَلِࢽْسࣸ إِرِࢽْ ࢽَڧࣸوࢽَا,0.07547169811320754,0.75
Infiraji_7.pdf_page_4_line_005,کࣸوْأَدࣸودَأَشࣸواْدَلَيْمَا بَرْتَصَلَّا کࣸوْإِڧَامَا,کࣸوْأَدࣸوْدَأَشࣸواْدَلَيْمَا   بَرْتَصَلَّاکࣸوْإِڧَامَا,0.07547169811320754,1.0
Infiraji_8.pdf_page_23_line_002,مَادَسَاڧࣸواْکࣸوْاوَࢽِࢽْسࣸ   سࣸڢَطَادࣸکَ حَࢽْزَرِࢽْسࣸ,مَادَسَاڧࣸواْکࣸواْوَࢽِࢽْسࣸ سࣸڢَطَادࣸکَ حَࢽْزَرِࢽْسࣸ,0.07547169811320754,0.3333333333333333
The_Human_Being_Is_an_Incurable_Disease_Mutum_Cuta_Ne_Marar_Magani.pdf_page_2_line_006,وإࢽ تعڢڢت عࢽ اموالهم کرما  ڧالوا غࢽي وِࢽ تسالهم بخلوا,وإࢽ تعڢڢت عࢽ اموالهم کرما   ڧالوامࢽي وإࢽ تسالهم بخلوا,0.07547169811320754,0.3
Infiraji_7.pdf_page_2_line_012,أَࢽْکِرَاسࣸ ذࣸوَاکࣸشٰٜوَا وْࢽْدَوَيْشِ دࣸࢽْ دَطٜيٰوْا,أَࢽْکِرَاسࣸ ذࣸوَاکࣸࢽشٜيٰوَا وَࢽْدَوَيْشِ دࣸࢽْ دَطٜيٰوَا,0.07547169811320754,0.6
Infiraji_11.pdf_page_6_line_002,أَکَ کَرْکَشٜيٰ غَالِبَࢽْسࣸ غالِبَࢽْ وَسࣸ مَاسࣸ مࣸوࢽِ,أَکَ کَرْکَثٜيٰ غَالِبَࢽْسࣸ  غَالِبَࢽْ رَسࣸ مَاسࣸ مࣸوࢽِ,0.07547169811320754,0.42857142857142855
ELIT_WAN_00130_019r_line_003,ڢهوالموڢڡ علل عمال يخلفها ؞ لمࢽ يشاء عࢽ التخصيص لاتسل,ڢهوالموڢڡ للا عال يخلفها ؞ لمࢽ يشاء عࢽ التصيص لاتسل,0.07547169811320754,0.3
Infiraji_12.pdf_page_8_line_004,إࢽْ ثِکِي يَاڢَارَغِرْمَا    حَرْاࣸبَايَاسَامِ ڢَامَا,إِࢽْ ثِکِي يَاڢَارَغِرْمَا  حَرْأࣸبَايَاسَامِ ڢَامَا,0.07547169811320754,0.4
Warning_Gargaɗi_Infiraji_2.pdf_page_11_line_014,مࣸوسَ کࣸواْ عَبْدࣸالسَّلَامِ  سࣸࢽْوࣸثى وَࢽَࢽْ مࣸڧَامِ,مࣸوسَ کࣸواْعَبْدࣸالسَّلامِ سࣸࢽْوࣸثٜى وَࢽَࢽْ مࣸڧَامِ,0.07547169811320754,0.5
Infiraji_3.pdf_page_6_line_004,بَاشِ مࣸواْڟَاوَاأکࣸࢽْثٜىٰ يَاکࣸرࣸمْثٜى يَامَکَࢽْثٜىٰ,بَاشِ مࣸواْڟَاوَاأَکࣸࢽْثٜيٰ  يَاکࣸرࣸمْثٜى يَامَکَࢽْثٜيٰ,0.07547169811320754,0.5
Infiraji_8.pdf_page_30_line_010,سَيْ أَڢِدّࣸوتَرْسَشِࢽْسࣸ   سَࢽْدَ الࢽَّبي يَاکِرَاسࣸ,سَيْ أَڢِدّࣸوتَرْسَشِࢽْسࣸ  سَࢽْدَاَلࢽَّبِي يَاکِرَاسࣸ,0.07547169811320754,0.4
ELIT_WAN_00130_007v_line_009,وفيل باڡ على وصڢ له ببفا ؞ کذاالفديم ووجدالبحث ڢيه جل,وفيل ياڡ على وصڢ له ببفا ؞ کذاالفديم ووجه الحث ڢيه جل,0.07547169811320754,0.2727272727272727
Infiraji_5.pdf_page_16_line_014,لَاخِرَاأذࣸبَاسࣸ لَذَّ    غَرْغَطِࢽْ مَالَمْ يَهࣸوذَا,لَاخِرَاأَذࣸبَاسࣸ لَذَّا  غَرْغَطِࢽْ مَالَمْ يَهࣸودَا,0.07547169811320754,0.6
Infiraji_7.pdf_page_12_line_014,مَاسࣸ مَيْدَ غِيَادَشَايِ طَࢽْ دَسࣸوجَمَعَا کَکࣸواْيِ,مَاسࣸ مَيْدَد غِيَادَشَايِ طَيْ دَسࣸوجَمَعَاکَکࣸوࢽْيِ,0.07547169811320754,0.6666666666666666
Warning_Gargaɗi_Infiraji_2.pdf_page_3_line_008,سَاإدࣸࢽْ ࢽَڟࣸوَادَدࣸوبَا    دࣸوࢽِيَابَمࣸ ذࣸوذَامَابَا,سَاإِدࣸࢽْ ࢽَڟࣸوَادَدࣸوبَا  دࣸوࢽِيَابَمࣸ ذࣸوذَمَابَا,0.07547169811320754,0.5
Knowledge_to_Follow_God_Gandal_Fii_Rewugol_Alla.pdf_page_4_line_004,وَفْتࣸوجِ وَالْجَسَدࣸࡼلطَّاهِرࣸعٜبَدّࣸللَبࣸدࣸوَسِتْرࣸ,وَفّتࣸوجِ وَالْحَسَدࣸࡼلطَّاهِرࣸعٜبَدّࣸللْبࣸدࣸ وَسِتْرࣸ,0.07547169811320754,1.5
Infiraji_8.pdf_page_24_line_002,بَبَّکَاتمْکَرْدَيَايِي    ࢽَࢽْڢَ سَىْ کࣸوکَادَکࣸويِي,بَبَّکَاتَمْکَرْدَيَايِي  ࢽَࢽْڢَ سَيْ کࣸوکَادَکࣸويِي,0.07547169811320754,0.5
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_008,بَاشِ بَيْوَادࣸوࢽْ أَبَاـشِ  بَاشِ اَلکَوَرِى يَتَاشِ,بَاشِ بَيْوَادࣸوࢽْ أَبَاشِ  بَاشِ الْکَوَرِي يَتَاشِ,0.07547169811320754,0.3333333333333333
A_Person_with_a_Livelihood_Will_Never_Be_Destitute_Mai_Sanaa_Ba_Ya_Tsiya.pdf_page_4_line_015,کࣸوغَاتَاڢَاذَاکَࢽࣸوࢽَاوطَࢽکَ عَࢽْ ثٜي کَرْکَبَرْشِ بَايَا صَࢽَاعَ,کࣸوغَاتَاڢَاذَاکَࢽࣸوࢽَاوَطَࢽْکَ  عَࢽْ ثٜي کَرْکَبَرْشِ بَايَاصَࢽَاعَا,0.07575757575757576,0.5
Infiraji_9.pdf_page_17_line_008,مَوَحَلْتَاࢽَطَاکِࢽْ دࣸوࢽِيَا   بَاسَا عِبَادَ سَيْ بَوْتَرْ ثِکِي,مَوحَلٰتَاࢽَطَاکِࢽْ دࣸوࢽِيَا   بَاسَاعِبَادَاسَيْ بَوْتَرْثِکِي,0.07575757575757576,0.8571428571428571
Infiraji_9.pdf_page_23_line_011,هَاسࣸوࢽࣸومَاکࣸيْ زَکَرْ حَڟِي   کࣸبَادَ صَلَّىٰ کَࢽْ وَّڧْتِيࢽَتَا,مَاسࣸوࢽࣸومَاکࣸيْ زَکَرْحَطِي  کࣸبَادَصَلَّىٰ کَࢽْ وَّڧْتِيࢽَتَا,0.07575757575757576,0.7142857142857143
A_Poem_on_Friends_and_Relations_Waƙar_Ƴan_Uwa.pdf_page_6_line_002,سَيْحْڧࣸرِي غَعَبِࢽْدَ بَاکَدَمَاغَࢽِي  کَسَامࣸ لاَدَرْ زࣸثِيَرْ سࣸࢽْ ࢳࢽْ عࣸوَا,سَيْحَࢽْڧࣸرِي غَلَبِࢽْدَ بَاکَدَمَاغَࢽِي  کَسَامࣸ لادَࢽْ زࣸثِيَرْ سࣸࢽْ ࢳٜࢽْ عࣸوَا,0.0759493670886076,0.4444444444444444
A_Poem_on_Friends_and_Relations_Waƙar_Ƴan_Uwa.pdf_page_6_line_001,إِࢽْذࣸوثِيَاࢽَاسࣸو ضَرࣸورَا ࢽَاحَࢽَا  شِࢽْ يَا أَکٜي دَطࣸوَادَلاَدَرْ ࢳࢽْ عࣸوَا,إِࢽْذࣸوثِيَاࢽَاسࣸوضَرࣸورَاࢽَاحَࢽَا  شِࢽْ يَاأَکٜي دَطࣸوَادَلادَࢽْࢳࢽْ عࣸوَا,0.0759493670886076,0.7777777777777778
Infiraji_9.pdf_page_15_line_011,سَادَمَيْزِࢽَىٰ إِࢽْ يَيْ أّلدّࣸعَا بَعَايَکٜيٰيِ دَامَايَابَرِِي,سَادَمَيْزِࢽَىٰ إِࢽْ يَيْ اَلدّࣸعَا  بَعَايَکٜيٰي دَامَايَابَرِي,0.07692307692307693,0.5
ELIT_WAN_00130_018v_line_003,اࢽ يصلح الفلب ڢالا عضاء صالحة ؞ لانه ملک محى يمل يمل,اࢽ يصلم الفلب ڢالا عضاءصالحة ؞ لانه ملک ممى يمل يل,0.07692307692307693,0.4166666666666667
MAF_286.pdf_page_3_line_005,بَيْثِࢽْ ڢَوَࢽَّي کࣸمَ أَکَسَامࣸ شَٰتَرَ ؞ ثِکِࢽْ أَرْبَعِيࢽَ دَحࣸطࣸࢽْسࣸ جِيکَࢽْ مࣸحَمَّدَا,بَيْثِي ڢَوَࢽَّي کࣸمَ أَکࣸسَامࣸ شٰٜتَرَ  ثِکَࢽْ أَرْ بَعِيࢽَ دَحࣸطࣸࢽْسࣸ جِيکَࢽْ مࣸحَمَّدَا,0.07692307692307693,0.5454545454545454
Infiraji_3.pdf_page_8_line_001,تࣸوشِࢽَاࢽِيَّاغصَلَّا    زࣸوثِ إِࢽْدَيْ بَاجِهَالَهْ,تࣸوشِࢽَاࢽِيَّاغَصَلَّا  زࣸوثِ إِࢽْدَيْ بَاجِهَالَه,0.07692307692307693,0.5
Infiraji_9.pdf_page_11_line_003,طࣸلࣸوعِ اِلشَّمْسِ تَࢽَاتَڢٜيٰ  رَاࢽَاتَڢࣸودࣸ يْمَّا تَوࣸو غَبَسْ,طࣸلࣸوعِ اِلشَّمْسِ تَࢽَاتَڢٜيٰ  رَاࢽَاتَڢࣸودࣸوا يَمَّاتَوࣸوغَبَسْ,0.07692307692307693,0.5714285714285714
Infiraji_4.pdf_page_34_line_005,مَاسࣸ ࢽِيمَ ذࣸمࣸسࣸ سَمّࣸ   دࣸوࢽِيَادࣸࢽْ ثِࢽْ حَرَامࣸ,مَاسࣸ بِيمَ ذࣸمࣸࢽْسࣸ سَمّࣸ  دࣸوࢽِيَادࣸࢽْ ثِࢽْ حَرَامࣸ,0.07692307692307693,0.2857142857142857
Infiraji_11.pdf_page_3_line_001,رَبَّࢽَاکَيمِࢽْ إِجَابَا   إࢽْغَ ࢽَىْ صَلَّاأطَيْبَا,رَبَّࢽَاکَيِْࢽْ إِجَابَا  إِࢽْغَ ࢽَىْ صَلَّاأَطَيْبَا,0.07692307692307693,0.6
Infiraji_4.pdf_page_36_line_002,ذَاعَبࣸوْسَ ڧَهࣸوْاْأتَاشِ    اَلڧِيَامَابَابࣸ ڢَاشِ,ذَاعَبࣸوسَ ڧَهࣸوْاْأَتَاشِ  اَلڧِيَامَابَابࣸ ڢَاشِ,0.07692307692307693,0.5
The_Harlots_Song_Waƙar_Karuwa.pdf_page_4_line_009,دَتَا دَاوَيّࣸواْ سَيْ تَکࣸومَ غَدّࣸواْ,دَتَادَاوَيّࣸوْاْسَيْ تَکࣸومَ غَدّࣸواْ,0.07692307692307693,0.6
Warning_Gargaɗi_Infiraji_2.pdf_page_11_line_002,تَاتَرَسْ دَمࣸتࣸمْ مَسَاڧِ  يَازَغٜىٰ يَاڧَارٜيٰ مِڧ,تَاتَرَسْ دَمࣸتࣸمْحَسَاڧِ  يَازَغٜىٰ يَاڧَارٜيٰ مِيڧِ,0.07692307692307693,0.5
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_5_line_007,دَمَيْ کِسَّࢽْ کࣸوحَکَࢽَادَاَلغࣸشࣸ دࣸࢽْ سࣸسَࢽْ   ڢَبَاسࣸ ثِکِࢽْ جَمَعَا تَاَلࢽَّبِ أحْمَدَا,دَمَيْ کِسَّ کࣸوحَکَࢽَادَاَاغْشࣸ دࣸࢽْ سࣸسَࢽْ   ڢَبَاسࣸ ثِکِࢽْ جَمَعَاتَالࢽَّبِ أَحْمَدَا,0.07692307692307693,0.5
Infiraji_3.pdf_page_7_line_013,تࣸࢽْدَاأَࢽ.ثٜيٰ بَࢽْدَيَايِي حَرْأَزَارَامَابَزَيْيِ,تࣸࢽْدَأَࢽْثٜىٰ بَࢽْدَيَايِي  حَرْأَزَارَامَابَزَيْيِ,0.07692307692307693,0.3333333333333333
Infiraji_7.pdf_page_10_line_014,مࣸوسَ کࣸواْ عَبْدࣸالسَّلَامِ سࣸࢽْوࣸثى وَࢽَࢽْ مࣸڧَامِ,مࣸوسَ کࣸواْعَبْدࣸالَّلَامِ  سࣸࢽْوࣸثٜى وَࢽَࢽْ مࣸڧَامِ,0.07692307692307693,0.5
Infiraji_4.pdf_page_46_line_012,يَايِى بࢽ کࣸوْوَࢽِࢽْسࣸ   سَيْ أکَࢽْ کَاشٜىٰ أَکَيْسࣸ,يَايِي بِࢽ کࣸوْوَࢽِࢽْسࣸ   سَيْ أَکَࢽْ کَاشٜيٰ أَکَيْسࣸ,0.07692307692307693,0.5714285714285714
Infiraji_9.pdf_page_4_line_010,غࣸࢽْ سَاکِيْ أَطٜيٰبٜيٰ تَوْسَيِي  بَاعَدَالَاࢽْڧَرْشَ ࢽْدࣸوࢽِيَا,غࣸࢽْ سَرَاکِي أَطٜيٰبٜيٰ تَوْسَيِي  بَاعَدَالَاࢽَڧَرْشَ رْدࣸوࢽِيَا,0.07692307692307693,0.5
Infiraji_7.pdf_page_16_line_007,شِي سَࢽِي کَࢽْ مَيْدَبَاوَا طَامَڢِي غِرْمَࢽْ مࣸرࣸوَ,شِي مَذِي کَࢽْ مَيْدَبَاوَا  طَامَڢِي غِرْمَࢽْ مࣸرࣸوَا,0.07692307692307693,0.2857142857142857
Infiraji_10.pdf_page_11_line_008,شِرْوَاتَڢِي أَبِࢽْکَ کࣸوبَک بَاتَبَا   غَڢِيَامِࢽَاڢِرْثِي غَرٜيٰتَ ࢽَأوْرٜيٰ,شِرْوَاتَڢِِ أَبِࢽْکَ کࣸوبَکْ بَاتَبَا   غَڢِيَامِࢽَاجِرْثِي غَٜيٰتَ تَأَوْرٜيٰ,0.07692307692307693,0.7142857142857143
A_Poem_on_Friends_and_Relations_Waƙar_Ƴan_Uwa.pdf_page_5_line_011,وَࢽِکࣸو يَࢽَا ڟࣸورࣸࢽْعَثٜي رࣸوڧࣸو يَکٜي,وَࢽِکࣸويَࢽَاڟࣸورࣸࢽْعَثٜي رࣸوڧࣸويَکٜي,0.07692307692307693,1.0
Infiraji_9.pdf_page_25_line_004,ࢽَاغࣸودٜأّللَّهْ ࢽَاࢽَࢽْ غَاڢَرَا  يَبَامࣸ إِيمَاࢽِ مَيْ تَبَّتَا,ࢽَاغࣸودِاَللَّهْ ࢽَاࢽَࢽْ غَاڢَرَا    يَبَامࣸ إِيمَاࢽِ مَيْ تَبَّتَا,0.07692307692307693,0.14285714285714285
Infiraji_3.pdf_page_19_line_014,وَࢽْدَاَلدِّيࢽِ خَࢽِيڢِ    ࢽَاغَرٜيٰشِ إِࢽَادَخَوْڢِ,وَࢽْدَالدِّيࢽِ خَࢽِيڢِ  ࢽَاغَرٜىٰشِ إِࢽَادَخَوْڢِ,0.07692307692307693,0.5
Infiraji_10.pdf_page_2_line_006,کَاسَࢽْ مَّاتَا سࣸࢽْ کَسࣸ عࣸلࣸ   ذࣸوکࣸسَ إِࢽْ ࢽَّڢَطِي کَرࣸبࣸوتَا,کَاسَࢽْ مَّاتَاسࣸࢽْ کَسࣸ عࣸکࣸ  ذࣸوکࣸسَ إࢽْ ࢽّڢَطِي کَرࣸبࣸوتَا,0.07692307692307693,0.5555555555555556
Infiraji_7.pdf_page_7_line_011,ࢽَاجِ ألْڧَاضِي شِࢽَاثٜيٰ ذࣸوثِࢽَا إِࢽْتَامَکَࢽْثٜيٰ,ࢽَاجِ اَلْڧَاضِي شِࢽَاثٜيٰ  ذࣸوثِيَا إِࢽْتَامَکَࢽْثٜيٰ,0.07692307692307693,0.4
Nana_Asmāʾu_The_Absolute_Truth_1_Nana_Asmāʾu_Tabbat_Haqiqan_1.pdf_page_10_line_013,صلى الله عليه,صلى الله علي,0.07692307692307693,0.3333333333333333
The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_005,سَࢽّࣸ مَى صِڢَّا ثِکَکى  مَاغَࢽِࢽْکَ ࢽَشَاࢽَوَرْکٜىٰ,سَࢽّࣸ مَىْ صِڢَّاثِکَکٜي  مَاغَࢽِࢽْکَ ࢽَشَاࢽَوَرْکٜىٰ,0.07692307692307693,0.5
Infiraji_7.pdf_page_8_line_001,تَاتحࣸوتَاطَوْکِ سَرْکِي مَيْ حَوَادَدࣸبࣸࢽْ دَوَاکِي,تَاتَحࣸوتَاطَوکِ حَرْکِي  مَيْ حَوَادَدࣸبࣸࢽْ دَوَاکِي,0.07692307692307693,0.4
ELIT_WAN_00130_019r_line_007,ڢاغڢر الى ما اسلڢت مࢽ زلل ؞ وتب على ڢاࢽ الظلم مࢽ فبل,ڢاغدڢى الى مااسلڢت مࢽ ذلل ؞ وتب على ڢاࢽ الظلم مࢽ فبل,0.07692307692307693,0.3076923076923077
ELIT_WAN_00130_015r_line_009,ڢل کيڡ احوالنا حيࢽ الجوازعلى ؞ ارومࢽ شعراوصارم البطل,فل کيل احوالناحيࢽ الجوازعلى ؞ ارومࢽ شعر اوصارم البطل,0.07692307692307693,0.6666666666666666
Infiraji_8.pdf_page_5_line_011,دࣸࢽْ مࣸتَاکَ دࣸغَادࣸغِࢽْکࣸ   مࣸࢽْ تَاکِرْکِ غَرٜيٰکࣸ,دࣸࢽْ مࣸتَاکَ دࣸغَادࣸغِࢽْکࣸ مࣸࢽْ ذَتَاکِرْکِ غَرٜيٰکࣸ,0.07692307692307693,0.16666666666666666
A_Poem_on_Adultery_Waƙar_Zina.pdf_page_1_line_001,مࣸرࣸوکِ تَعَالَى شِبِيشٜىْ حَيَا   شِڢشٜى مࣸعَيکِࢽ مࣸتَاࢽٜى زِࢽَا,مࣸرࣸوکِ تَعَالَى شِبِيشٜى حَيَا شِڢِشٜى مࣸعَيکࢽ مࣸتَاࢽٜى زِࢽَا,0.07692307692307693,0.375
Infiraji_5.pdf_page_2_line_004,ٜإِلَىٰ مَايࣸحِبࣸ ءَامِيࢽْ,إِلَىٰ مَايࣸحِبّࣸ ءَامِيࢽْ,0.07692307692307693,0.6666666666666666
Infiraji_4.pdf_page_14_line_016,دَسَرْڧَابَادَکࣸرࣸرࣸوَابَا,دَسَرْڧَابَادَکࣸورࣸوَابَا,0.07692307692307693,1.0
MAF_286.pdf_page_16_line_011,کࣸࢽِي سَࢽْثِ يِࢽْ کَذَڢِي غَمَاتَاڢَ مࣸومِࢽَيْ ؞ دࣸࢽْ کَدَيَبَشّٜکࣸ کࣸࢽِي سَࢽْثِ أَحْمَدَا,کࣸࢽمِي سَࢽْتِ يِࢽْ کَذَڢِ ڢَغَمَاتَاڢَ مࣸومِࢽَيْ ؞ دࣸࢽْ کَدَيَيَشّٰٜکࣸ کࣸࢽِي سَࢽْثِ أَحْمَدَا,0.07777777777777778,0.4166666666666667
MAF_286.pdf_page_9_line_008,کࣸکَ کَامَ ذَࢽثٜي مَالࣸمَࢽْکࣸ مࣸࢽَاڢࣸکَيْ ؞  کࣸࢽْ بِيسࣸ سࣸࢽْ بَشٜکَ وࣸتَ ذَاکࣸ حَرْأّبَدَا,کࣸکَ کَامَ ذَࢽْثٜي مَالࣸمَࢽْکࣸ مࣸࢽَاڢࣸکَيْ ؞  کࣸࢽْ ِيسࣸ سࣸࢽ بَبَشٜکَ وࣸتَ ذَاکࣸ حَرْاَبَدَا,0.07777777777777778,0.38461538461538464
MAF_286.pdf_page_17_line_008,إِذَࢽْ دَيْ لَوْمَ طَيَاحَرَامࣸࣸ تَجٜيٰ ثِکِي ؞  أَيْکِي ࢽَݣوࢽَاأَرْبَعِيࢽْ بَابࣸ کࣸوغࣸدَا,إِذَࢽْ دَيْ لَوْمَ طَيَاحَرَامࣸ تَجٜي ثِکِي ؞  أَيْکِي ࢽَکࣸوࢽَاأَرْ بَعِيمَ بَابࣸ کࣸوغࣸدَا,0.07777777777777778,0.36363636363636365
A_Person_with_a_Livelihood_Will_Never_Be_Destitute_Mai_Sanaa_Ba_Ya_Tsiya.pdf_page_7_line_005,کࣸوعَجِيَاکَبَىْ مَرَيِّࢽْ صَࢽَاعَ    ڧَرْشٜىٰ کَيْدَشِى ڢَاسَىْ کࣸࢽْ شَرِيعَ,کࣸوعَجِيَاکَبَيْ مَرَيِّࢽْ صَࢽَاعَ   ڧَرْشٜي کَيْدَشِي ڢَاسَيْ کࣸࢽْ شَرِيعَ,0.07792207792207792,0.5
The_Harlots_Song_Waƙar_Karuwa.pdf_page_3_line_014,مَدࣸوبِي دَهࣸودَ کَمَرْ زَاةَ کࣸوَلِّي  تَکَࢽْ کࣸلْلِّيَا تَڢِتࣸواْ دَࢽْدَلِي,مَدࣸوبِي دَهࣸودَکَمَاَرَاةَ کࣸولِّي  تَکَࢽْ کࣸلْلِّيَا تَڢِتࣸواْ دَࢽْدَلِي,0.07792207792207792,0.4444444444444444
A_Person_with_a_Livelihood_Will_Never_Be_Destitute_Mai_Sanaa_Ba_Ya_Tsiya.pdf_page_3_line_008,دَکَاثٜي واࢽٜي ࢽَادَرࣸووَاکࣸوَدطَࢽْيِکَ  کࣸوَاطَيِي ࢽَاغَوَࢽْدَبَايَا صَࢽَاعَ,دَکَاثٜي وَاࢽٜي ࢽَادَرࣸووَاکࣸوَطَࢽْࢽِکَ کࣸوَطَيِي ࢽَاغَوَࢽْدَبَايَاصَࢽَاعَ,0.07792207792207792,0.8333333333333334
A_Person_with_a_Livelihood_Will_Never_Be_Destitute_Mai_Sanaa_Ba_Ya_Tsiya.pdf_page_3_line_012,کࣸمَا سَࢽْذࣸوثِيَاعَࢽَࢽْ ࢽّٜي يَذَوْࢽَا  ثَࢽْ غࣸࢽْ وَࢽْدَکٜي ذَمَابَا صَࢽَاعَ,کࣸمَاسَࢽْذࣸوثِيَاعَࢽَࢽْ ࢽّٜيٰ يَذَوْࢽَا   ثَي غࣸࢽْ وَࢽْدَکٜي ذَمَابَاصَࢽَاعَ,0.07792207792207792,0.6666666666666666
Nana_Asmāʾu_Admonition_Nana_Asmāʾu_Waazi.pdf_page_2_line_013,ࢽَاي وَڧَاتَوَاذࣸدࣸومِࢽْ کࣸکَرْبَا   دࣸوࢽْ کࣸاࣸࢽْڢَاࢽَ ࢽِيِّ جَمَعَرْمࣸسࣸلْمِ,ࢽَايِ وَاڧَاتَوَاذࣸدࣸومِࢽْ کࣸکَرْبَا  دࣸوࢽْ کࣸاࣸࢽْڢَاࢽَࢽِيِّ جَمَعَرْ مࣸسࣸلْمِي,0.07792207792207792,0.7142857142857143
Infiraji_9.pdf_page_18_line_014,بَڧَرْدَوْطَادَوْطَ مَزِࢽَىٰ   وَࢽْکَࢽْتَاأࢽْثٜيٰ سَيْ جَهَࢽَّمَ,بَڧَرْدَوْطَادَوْطَ اَزِّࢽَىٰ  وَࢽْکَࢽَتَاأَࢽْثٜيٰ سَيْ جَهَࢽَّمَ,0.078125,0.4
Infiraji_9.pdf_page_10_line_013,ࢽَاڧَةَصَالِحࣸ تَࢽَاذࣸوَىٰ   دࣸومِࢽْ تَتࣸوࢽَا أَسِيرِࢽْ دࣸوࢽِيَا,ࢽَاڧَةَّ صَالِحࣸ تَࢽَاذࣸوَيٰ  دࣸومِࢽْ تَتࣸوࢽَاأَسِيرِࢽْ دࣸوࢽِيَا,0.078125,0.8333333333333334
Infiraji_9.pdf_page_19_line_006,مَيْزِࢽَىٰ ࢽَمِجِي مَاتَاتَسَا   مَڟَاڢِيَا إِتَثٜيٰ مَاتَاتَسَا,مَيْزِࢽَيٰ ࢽَمِجِي مَاتَاتَسَا  مَطَاڢِيَاإِتَثٜيٰ مَاتَاتَࢽسَا,0.078125,0.6666666666666666
Infiraji_5.pdf_page_11_line_008,إِࢽْ يَسَامࣸواْ کࣸوْاْ کَطَࢽْࢽَا    بَاشِيِࢽْ کَيْوْتَاسࣸرَيْࢽَا,إِࢽْ يَسَامࣸواکࣸوْاْکَطَࢽْࢽَا  بَاشِيِࢽْ کَيْوْتَاسࣸرَيْࢽَا,0.078125,0.5
Infiraji_6.pdf_page_9_line_007,کَاغَ غَٜارَايَاوࣸيَاتَ    يَࢽْذࣸݒَرْࢽَاتَايَوَيْتَ,کَاغَ غَارَايَاوࣸيَاتَ  يَࢽْذࣸبَرْࢽَاتَايَوَيْتَ,0.0784313725490196,0.6666666666666666
Infiraji_8.pdf_page_29_line_011,بَابࣸ ڟࣸوڢࣸو بَاسَمَارِ دࣸکْ ثِکِࢽْ وࣸتَ بَاکࣸزَارِ,بَابࣸ ڟࣸواْڢࣸوبَاسَمَارِ  دࣸکْ ثِکِࢽْ وࣸتَ بَاکࣸزَارِ,0.0784313725490196,0.2857142857142857
ELIT_WAN_00130_017r_line_011,وفل الهى يامࢽ لا شريک له ؞ مالى سواک عليک اليوم تکل,وفل الهى يامࢽ لاش يک له ؞ مالىسواک عليک اليوم متکل,0.0784313725490196,0.4166666666666667
